basebrgy	basehhno	basewman	BRGAY02	HHNUMB02	WOMAN02	uncmomid	MOMCH02	numbper	tabsent	hhldtype	sourcedw	wheredws	toilet	wheretf	garbage	litetype	cookfuel	foodstor	walkstor	ridestor	trancost	busyroad	AIRQUAL1	AIRQUAL2	gencond	neighcon	neighgar	areafood	settlemn	resarea	AREA50M	houses	walkhous	walkroad	kindroad	boatride	walktran	electric	elecserv	material	neighmat	housneat	children	mother	ownhouse	ownlots	valhouse	rentfree	rental	feerent	samehous	renovatn	roomnumb	bathroom	bicyle	bikecar	motobike	motorcar	cars	jeepney	trucks	boat	banca	carriage	tractor	vehicle	chicken	goats	pigs	cows	carabaos	horses	animal	livinset	dineset	cabinet	bedwmatt	bedwomat	furnitur	eleciron	elecfan	aircon	sewmach	refriger	gastove	oven	rcooker	micwave	prcooker	colortv	tvcable	vcr	recorder	cdplayer	karaoke	computer	internet	washingm	vacuum	kerstove	applian	EQUIPM1	EQ1NUMB	EQUIPM2	EQ2NUMB	EQUIPM3	EQ3NUMB	EQUIPM4	EQ4NUMB	EQUIPM5	EQ5NUMB	purchase	MAJORP1	MAJORP2	MAJORP3	MAJORP4	MAJORP5	business	TYPEBIS1	TYPEBIS2	EMPLOY1	EMPLOY2	telephon	CELLFON1	CELLFON2	CELLFON3	CELLFON4	CELLFON5	economic	BETTER1	BETTER2	BETTER3	WORSE1	WORSE2	WORSE3	CROP1	EXPCROP1	SOLD1	CONSU1	CROP2	EXPCROP2	SOLD2	CONSU2	CROP3	EXPCROP3	SOLD3	CONSU3	CROP4	EXPCROP4	SOLD4	CONSU4	CROP5	EXPCROP5	SOLD5	CONSU5	CROP6	EXPCROP6	SOLD6	CONSU6	othsourc	agricoml	boarder	pension	remittan	allotmnt	donation	winnings	homegard	sources	inkind	valkind	food	alcobeve	tobacco	allowanc	watlight	cellcard	cabletv	itnetfee	soap	helper	transpo	newsmag	recreate	loans	houselot	schlfees	medical	clothing	durable	cphones	pcomputr	insuran	parties	expenses	OTHREXP1	OTHFREQ1	COST1	OTHREXP2	OTHFREQ2	COST2
14	78	78	214	78	78	12033	1	6	1	2	1	4	2	1	1	1	2	2	10	-9	-9.0	0	2	-9	3	3	3	2	3	1	1	15	0	0.0	2	-9	10	1	1	2	3	2	2	2	1	0	25000	-9	-9	-9	1	1	3	2	1	0	1	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	2	-9	-9	-9	1	2	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	6500	5000	0	0	8000	0	0	1	8037	559.0	0.0	161.0	225.0	609.0	0.0	0	0	335.0	0	160.0	0.0	150	0.0	1576	19120	2000	470	12000	0	0	340	2020	0	-9	-9	-9.0	-9	-9	-9
14	121	121	14	121	121	12073	1	5	0	2	2	4	2	2	2	1	3	2	15	-9	-9.0	0	4	-9	3	3	2	2	2	1	1	20	0	15.0	2	-9	15	1	1	1	2	2	1	1	1	0	10000	-9	-9	-9	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	3	0	0	2	1	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	3000	0	0	0	0	0	0	1	500	1050.0	0.0	70.0	115.0	378.0	0.0	0	0	619.0	0	480.0	0.0	150	0.0	0	446	3100	2500	0	0	0	1000	2000	0	-9	-9	-9.0	-9	-9	-9
16	87	87	16	87	87	12219	1	6	0	2	3	1	2	3	1	1	3	2	-9	15	10.0	0	1	-9	4	4	3	2	3	1	1	20	0	3.0	2	-9	3	1	1	2	2	2	2	2	1	0	10000	-9	-9	-9	1	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	2	1	-9	-9	-9	1	62	-9	0	-9	0	0	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	3000	0	0	0	0	0	0	0	-9	674.0	0.0	70.0	250.0	1020.0	0.0	0	0	505.0	0	950.0	0.0	0	0.0	0	18089	600	1500	0	0	0	11857	500	0	-9	-9	-9.0	-9	-9	-9
4	78	78	4	78	78	10524	1	2	0	2	1	4	2	2	1	2	2	2	-9	10	4.0	0	6	-9	4	3	4	2	3	1	1	20	0	0.0	2	-9	0	0	1	2	2	2	-9	2	1	1	65000	-9	-9	-9	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1000	700.0	0.0	0.0	70.0	212.0	0.0	0	0	122.0	0	240.0	0.0	0	0.0	0	0	2500	1500	1000	0	0	0	1000	0	-9	-9	-9.0	-9	-9	-9
12	74	74	12	74	74	11577	1	5	0	2	1	4	2	3	1	1	4	1	6	-9	-9.0	0	1	-9	2	2	2	2	2	1	1	20	0	0.0	2	-9	0	1	1	1	1	2	2	1	1	0	10000	-9	-9	-9	1	1	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	2	-9	-9	-9	8	3	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	2100	0	2000	500	0	0	1	800	117.0	0.0	67.0	0.0	188.0	0.0	0	0	633.0	0	50.0	180.0	0	120.0	1300	0	23610	1350	0	0	0	0	3100	0	-9	-9	-9.0	-9	-9	-9
4	105	105	4	3177	105	10549	1	5	0	2	1	4	2	2	1	1	2	2	-9	10	4.0	0	5	-9	2	2	2	3	3	1	1	20	0	1.0	2	-9	1	1	1	2	2	3	3	3	1	0	50000	-9	-9	-9	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	5500	0	0	9599	2500	0	0	1	500	700.0	50.0	35.0	100.0	372.0	0.0	0	0	200.0	0	32.0	0.0	150	496.0	0	1876	1500	600	0	0	0	13200	2000	0	-9	-9	-9.0	-9	-9	-9
12	45	45	12	2206	45	11552	1	5	1	2	1	4	2	1	1	2	2	2	10	-9	-9.0	0	5	-9	3	3	3	2	3	1	1	20	0	0.0	2	-9	0	0	1	2	2	2	2	2	1	0	5000	-9	-9	-9	0	-9	1	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	2	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	2	-9	-9	-9	-9	1	62	-9	0	-9	0	0	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	1000	0	18000	4000	0	0	1	1500	753.0	108.0	0.0	100.0	244.0	0.0	0	0	309.0	0	150.0	330.0	20	1800.0	0	800	5000	150	0	0	0	0	1680	0	-9	-9	-9.0	-9	-9	-9
9	212	212	9	212	212	11173	1	5	0	2	4	2	5	-9	2	1	3	2	-9	20	7.0	0	2	-9	2	2	3	2	6	1	1	20	0	0.0	2	-9	0	1	1	2	2	2	-9	2	1	1	100000	-9	-9	-9	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	2	1	1	0	1	3	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	6	-9	-9	-9	-9	1	62	-9	0	-9	0	0	-9	-9	-9	-9	1	3	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	3000	0	0	2000	0	0	0	1	6600	700.0	50.0	0.0	80.0	150.0	0.0	0	0	390.0	0	0.0	0.0	100	140.0	40000	550	200	500	6000	0	0	9.5	3500	0	-9	-9	-9.0	-9	-9	-9
26	14	14	26	14	14	12795	1	7	0	2	5	4	2	3	2	2	4	2	-9	5	7.0	0	6	-9	3	3	3	1	6	4	4	4	1	0.0	2	-9	0	0	1	3	3	1	1	1	1	1	920000	-9	-9	-9	1	0	4	0	1	0	1	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	1	1	4	2	3	0	0	2	0	0	1	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	1	0	1	16	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	1	62	90	0	0	0	0	-9	-9	-9	-9	2	-9	-9	-9	1	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	40000	0	4000	7000	0	0	0	-9	798.0	0.0	0.0	450.0	243.0	0.0	0	0	524.0	0	1200.0	80.0	0	360.0	0	4234	40000	2000	0	0	0	120	2000	0	-9	-9	-9.0	-9	-9	-9
7	135	135	7	135	135	10816	1	6	0	2	3	4	2	1	2	1	4	1	-9	30	4.5	0	5	4	1	1	2	3	2	1	1	20	0	10.0	2	-9	10	1	1	2	2	3	2	2	1	0	15000	-9	-9	-9	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	7	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	650	0	0	0	0	0	1	250	350.0	0.0	14.0	65.0	307.0	0.0	0	0	200.0	0	434.0	0.0	0	0.0	0	1668	100	550	0	0	0	0	1000	0	-9	-9	-9.0	-9	-9	-9
3	164	164	140	164	164	10333	1	6	0	2	1	1	2	1	1	1	3	1	-9	15	4.0	0	6	-9	2	2	2	2	3	1	1	20	1	3.0	2	-9	3	1	1	2	2	1	1	1	1	0	75000	-9	-9	-9	1	0	3	2	1	0	3	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	1	2	1	1	0	1	0	0	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	10	1	-9	-9	-9	-9	-9	-9	-9	-9	1	1	2	3	8	-9	1	62	-9	0	-9	1	3	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	19000	0	0	0	0	0	900	0	-9	753.0	0.0	0.0	1565.0	2200.0	600.0	0	0	727.0	0	1460.0	0.0	0	0.0	0	26630	3700	8200	0	1600	0	2270	4600	0	-9	-9	-9.0	-9	-9	-9
9	124	124	9	124	124	11089	1	5	0	2	5	4	5	-9	2	1	4	2	-9	15	7.0	0	2	-9	3	2	3	2	4	1	1	20	0	0.0	2	-9	0	1	1	2	2	3	-9	2	1	1	100000	-9	-9	-9	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	4400	0	0	0	0	0	0	1	1500	560.0	50.0	70.0	0.0	0.0	0.0	0	0	300.0	0	414.0	0.0	0	0.0	0	0	180	0	0	0	0	9400	3500	1	1	1	20.0	-9	-9	-9
26	51	51	26	51	51	12829	2	4	0	4	6	4	2	3	3	1	4	2	-9	20	14.0	0	2	-9	3	3	2	2	6	3	3	10	1	15.0	2	-9	15	1	1	1	1	3	2	2	1	0	50000	-9	-9	-9	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	1	95	-9	0	-9	0	0	-9	-9	-9	-9	2	-9	-9	-9	2	-9	-9	5	8500.0	10000	500.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	500	0	3000	0	0	0	0	12500	1	500	500.0	0.0	84.0	75.0	49.0	0.0	0	0	200.0	0	280.0	0.0	0	0.0	50	1050	3000	1000	0	0	0	0	2000	0	-9	-9	-9.0	-9	-9	-9
4	72	72	4	72	72	10519	1	10	0	6	1	4	5	-9	1	1	2	4	0	-9	-9.0	0	2	-9	2	2	2	2	2	1	1	20	0	10.0	2	-9	10	1	1	2	1	2	2	2	1	0	40000	-9	-9	-9	1	1	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	2000	0	0	10000	0	0	0	1	1000	771.0	18.0	0.0	120.0	716.0	0.0	0	0	550.0	0	0.0	0.0	0	500.0	0	1750	500	1000	0	0	0	4356	800	0	-9	-9	-9.0	-9	-9	-9
17	270	270	216	3468	270	13322	1	8	0	6	3	1	2	1	2	4	1	2	-9	10	4.0	0	5	-9	2	2	2	1	3	1	1	6	0	3.0	2	-9	3	1	1	3	2	2	1	1	1	1	1000000	-9	-9	-9	1	1	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	3	1	0	1	3	1	1	1	2	1	1	0	2	1	0	2	0	0	0	0	0	1	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	3	-9	-9	-9	0	-9	-9	-9	-9	1	5	-9	-9	-9	-9	1	3	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	0	120000	0	0	0	0	0	-9	1170.0	0.0	105.0	200.0	2235.0	550.0	0	0	950.0	1200	418.0	0.0	480	0.0	0	26000	550	5000	10500	0	0	180	24000	0	-9	-9	-9.0	-9	-9	-9
14	77	77	245	77	77	12032	1	5	0	2	1	4	2	3	2	1	3	2	-9	10	4.0	0	2	-9	3	3	3	2	2	1	1	20	0	4.0	2	-9	5	1	1	2	2	2	1	1	1	0	40000	-9	-9	-9	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	2	0	0	9	0	1	0	1	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	4	-9	-9	-9	1	62	-9	0	-9	0	0	-9	-9	-9	-9	1	3	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	7000	0	0	0	0	0	0	1	600	700.0	24.0	105.0	342.0	561.0	0.0	0	0	579.0	0	448.0	0.0	0	0.0	0	0	100	1000	17100	0	0	5	14100	0	-9	-9	-9.0	-9	-9	-9
12	32	32	216	32	32	11541	1	7	1	6	9	3	2	1	1	1	3	2	-9	15	4.0	0	1	-9	2	2	2	2	3	2	2	20	0	0.0	2	-9	0	1	1	3	2	2	1	1	1	0	80000	-9	-9	-9	1	1	4	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	5	0	0	1	1	0	1	0	1	1	0	1	1	1	1	0	0	1	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	8	-9	-9	-9	-9	1	62	-9	1	-9	0	1	2	3	5	-9	1	1	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	46185	32000	0	0	0	0	0	1	48000	1000.0	0.0	0.0	1250.0	1520.0	1200.0	0	0	500.0	0	0.0	0.0	0	2800.0	4000	70750	2400	15000	3100	0	0	25200	28000	0	-9	-9	-9.0	-9	-9	-9
13	231	231	13	231	231	11758	1	4	0	2	1	4	2	3	1	1	2	2	-9	5	3.0	0	5	-9	3	3	3	2	3	1	1	20	0	1.0	2	-9	1	1	1	3	3	2	2	2	0	0	-9	2	-9	2000	1	1	4	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	1	2	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	7	-9	-9	-9	-9	1	71	-9	0	-9	0	0	-9	-9	-9	-9	2	-9	-9	-9	1	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	4000	1500	0	7000	3500	0	0	0	-9	1129.0	52.0	0.0	290.0	331.0	0.0	0	0	657.0	0	520.0	0.0	600	326.0	0	15890	0	0	2500	0	0	0	1500	0	-9	-9	-9.0	-9	-9	-9
16	162	162	16	162	162	12282	1	7	0	2	3	1	2	3	2	1	3	1	-9	15	5.0	0	4	5	2	2	2	1	3	1	1	20	0	2.0	2	-9	3	1	1	3	2	2	1	1	1	1	1321200	-9	-9	-9	1	1	3	4	0	0	2	0	1	0	0	0	0	0	0	0	12	0	0	0	0	0	0	2	1	4	2	1	0	1	4	0	1	1	1	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	14	1	-9	-9	-9	-9	-9	-9	-9	-9	1	8	2	1	3	-9	1	71	-9	0	-9	1	3	4	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	8900	55000	0	0	36000	0	0	0	0	-9	2000.0	18.0	0.0	450.0	1400.0	750.0	0	0	488.0	0	3900.0	0.0	0	3000.0	0	21030	1500	3000	7800	5600	0	6000	2000	1	1	1	300.0	-9	-9	-9
8	139	139	8	139	139	10993	1	6	0	4	1	4	4	4	2	1	4	2	5	-9	-9.0	0	5	-9	1	1	1	3	1	1	1	20	0	2.0	2	-9	2	1	1	1	1	3	1	2	1	0	10000	-9	-9	-9	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	36400	0	0	5000	0	0	0	0	-9	430.0	0.0	22.0	65.0	276.0	0.0	0	0	200.0	0	96.0	0.0	0	0.0	0	1806	442	0	0	0	0	0	200	1	1	3	150.0	-9	-9	-9
16	85	85	16	85	85	12217	1	9	1	6	1	1	2	1	1	1	3	1	-9	20	5.0	0	1	-9	3	2	3	1	3	1	1	20	0	2.0	2	-9	2	1	1	1	1	3	1	1	1	0	30000	-9	-9	-9	1	1	4	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	1	1	0	0	1	1	0	0	0	0	2	0	1	0	0	1	0	0	0	0	1	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	3	8	-9	-9	-9	1	62	-9	0	-9	0	3	4	-9	-9	-9	2	-9	-9	-9	10	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	12000	0	0	0	0	0	0	1	9200	1500.0	0.0	20.0	500.0	1838.0	600.0	0	0	511.0	0	1160.0	0.0	0	0.0	0	1063	5500	0	0	3500	0	13416	8500	1	1	1	30.0	3	3	500
9	201	201	9	201	201	11165	1	7	0	2	3	4	2	3	2	1	3	2	-9	15	5.0	0	2	-9	4	4	3	2	3	1	1	20	0	1.0	2	-9	1	1	1	3	3	1	2	2	1	0	50000	-9	-9	-9	1	1	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	2	-9	-9	-9	0	-9	-9	-9	-9	0	3	-9	-9	-9	-9	2	10	-9	-9	10	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	13000	3000	0	0	0	0	0	0	-9	940.0	0.0	100.0	200.0	1088.0	300.0	0	0	910.0	0	1200.0	0.0	0	600.0	0	3250	1000	100	500	5400	0	12000	5800	0	-9	-9	-9.0	-9	-9	-9
12	77	77	12	77	77	11579	1	5	0	2	1	4	2	1	1	1	4	2	20	-9	-9.0	0	4	6	4	3	2	2	2	1	1	20	0	0.0	2	-9	0	1	1	2	2	2	2	2	1	0	20000	-9	-9	-9	1	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	-9	-9	-9	-9	1	62	-9	0	-9	0	0	-9	-9	-9	-9	1	1	4	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	1400	0	0	0	0	0	0	0	-9	520.0	70.0	0.0	50.0	1008.0	0.0	0	0	327.0	0	0.0	24.0	0	0.0	1600	655	250	700	325	0	0	0	1700	0	-9	-9	-9.0	-9	-9	-9
9	220	220	9	2060	220	11180	1	5	0	2	4	4	5	-9	4	1	4	4	3	-9	-9.0	0	2	-9	3	3	3	2	4	1	1	20	0	2.0	2	-9	2	1	1	2	1	2	2	2	1	0	6000	-9	-9	-9	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	16800	0	0	0	0	0	0	0	-9	665.0	60.0	0.0	200.0	300.0	0.0	0	0	447.0	0	30.0	0.0	0	0.0	0	2950	0	3150	2000	0	0	0	3000	0	-9	-9	-9.0	-9	-9	-9
