basebrgy	basehhno	basewman	BRGAY02	HHNUMB02	WOMAN02	uncmomid	MOMCH02	momlnumb	agemom	maristat	havemaid	maidnumb	buyfood	BUYFOOD1	BUYFOOD2	BUYFOOD3	cookfood	COOKFOD1	COOKFOD2	COOKFOD3	cleanup	CLEANUP1	CLEANUP2	CLEANUP3	cleanhse	CLEANHS1	CLEANHS2	CLEANHS3	buycloth	BUYCLOT1	BUYCLOT2	BUYCLOT3	washclot	WASHCLO1	WASHCLO2	WASHCLO3	carechld	CARECHD1	CARECHD2	CARECHD3	fetchwat	FETCHWA1	FETCHWA2	FETCHWA3	getwood	GETWOOD1	GETWOOD2	GETWOOD3	tendanim	TENDANI1	TENDANI2	TENDANI3	tendgard	TENDGAR1	TENDGAR2	TENDGAR3	repairs	REPAIRS1	REPAIRS2	REPAIRS3	wakeup	breakfst	lunch	supper	bedtime	WAKEACT1	TWAKEAC1	WAKEACT2	TWAKEAC2	WAKEACT3	TWAKEAC3	WAKEACT4	TWAKEAC4	WAKEACT5	TWAKEAC5	WAKEACT6	TWAKEAC6	WAKEACT7	TWAKEAC7	WAKEACT8	TWAKEAC8	MORNACT1	TMORACT1	MORNACT2	TMORACT2	MORNACT3	TMORACT3	MORNACT4	TMORACT4	MORNACT5	TMORACT5	MORNACT6	TMORACT6	MORNACT7	TMORACT7	MORNACT8	TMORACT8	NOONACT1	TNOACT1	NOONACT2	TNOACT2	NOONACT3	TNOACT3	NOONACT4	TNOACT4	NOONACT5	TNOACT5	NOONACT6	TNOACT6	NOONACT7	TNOACT7	NOONACT8	TNOACT8	NOONACT9	TNOACT9	NOONAC10	TNOACT10	EVENACT1	TEVACT1	EVENACT2	TEVACT2	EVENACT3	TEVACT3	EVENACT4	TEVACT4	EVENACT5	TEVACT5	EVENACT6	TEVACT6	EVENACT7	TEVACT7	EVENACT8	TEVACT8	EVENACT9	TEVACT9	EVENAC10	TEVACT10	physwrk	dextwrk	multiwrk	mathwrk	readwrk	getotwrk	streswrk	physhome	dexthome	multihme	mathhome	readhome	getothme	streshme	absentph	intaskph	diffwkph	absenteh	intaskeh	diffwkeh
14	118	118	253	3292	118	12070	1	2	41	2	0	-9	1	-9	-9	-9	7	1	-9	-9	7	1	-9	-9	7	1	-9	-9	7	1	-9	-9	7	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	0	-9	-9	-9	7	-9	-9	-9	2	-9	-9	-9	2	-9	-9	-9	500	730	1200	1900	2100	1	5	3	30	4	100	8	15	-9	-9	-9	-9	-9	-9	-9	-9	3	15	8	15	4	100	1	10	4	70	3	60	-9	-9	-9	-9	3	15	8	195	3	10	8	80	3	30	8	90	-9	-9	-9	-9	-9	-9	-9	-9	3	15	8	95	1	2	4	8	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	2	3	2	-7	1	2	2	1	1	2	1	1
14	98	98	14	98	98	12051	1	2	41	2	0	-9	2	-9	-9	-9	2	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	2	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	0	-9	-9	-9	1	7	-9	-9	1	-9	-9	-9	2	-9	-9	-9	730	1000	1300	2000	2130	1	1	3	10	4	60	5	3	2	46	3	10	4	20	-9	-9	3	5	8	20	5	5	4	90	5	1	4	59	-9	-9	-9	-9	3	5	4	115	1	10	3	4	8	106	1	3	8	57	5	1	3	10	8	109	3	5	1	2	3	30	8	53	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	1	1	-7	-7	1	1	1	1	1	1	1	1
12	110	110	12	110	110	11603	1	2	48	2	0	-9	2	1	-9	-9	2	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	7	1	-9	-9	7	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	7	-9	-9	-9	2	-9	-9	-9	500	700	1200	1830	2200	3	60	1	5	7	55	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	10	7	170	8	120	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	10	8	170	3	10	8	140	1	15	8	45	-9	-9	-9	-9	-9	-9	-9	-9	3	15	8	193	1	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	-7	2	-7	2	2	1	2	2	2	-7	1	2	2	1	1	1	1	1
1	51	51	1	51	51	10024	2	2	47	2	0	-9	1	-9	-9	-9	2	1	-9	-9	2	7	-9	-9	1	-9	-9	-9	1	7	-9	-9	1	-9	-9	-9	2	1	-9	-9	7	2	1	-9	2	7	-9	-9	2	-9	-9	-9	1	-9	-9	-9	2	-9	-9	-9	500	800	1200	1900	2100	3	60	4	40	1	80	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	10	7	230	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	10	7	170	3	5	7	175	3	60	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	10	8	110	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	1	1	2	1	3	1	1	1	1	1	1	1	2	2	1	1	1	1
30	31	31	30	31	31	13178	1	2	44	2	0	-9	2	1	-9	-9	2	1	-9	-9	7	-9	-9	-9	7	-9	-9	-9	1	7	-9	-9	7	1	-9	-9	2	-9	-9	-9	7	2	-9	-9	0	-9	-9	-9	0	-9	-9	-9	7	-9	-9	-9	2	-9	-9	-9	400	730	1200	1800	2000	3	15	1	25	7	140	3	5	7	25	-9	-9	-9	-9	-9	-9	3	10	7	260	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	30	8	210	3	15	8	105	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	10	8	110	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	2	1	1	-7	1	2	1	1	1	-7	-7	1	1	1	1	1	1	1	1
12	54	54	228	4014	54	11561	1	2	50	2	0	-9	1	-9	-9	-9	2	1	-9	-9	2	7	1	-9	7	1	-9	-9	7	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	2	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	500	630	1300	2000	2200	1	1	3	5	4	4	8	80	-9	-9	-9	-9	-9	-9	-9	-9	3	2	1	1	7	147	3	3	7	57	1	8	7	147	8	25	3	3	4	117	3	2	1	1	4	117	7	26	8	154	-9	-9	-9	-9	-9	-9	3	3	1	1	8	115	1	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	2	3	-7	-7	2	2	2	2	3	3	-7	1	2	1	1	1	1	1	1
13	482	482	320	3113	482	11952	2	2	40	3	0	-9	2	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	2	1	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	2	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	2	-9	-9	-9	500	-9	1100	1900	2100	1	3	3	25	4	182	2	30	4	60	8	60	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	15	4	15	8	90	2	60	8	60	1	30	8	60	3	60	8	90	-9	-9	3	15	1	3	8	102	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	2	2	-7	-7	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1
14	78	78	214	78	78	12033	1	2	44	3	0	-9	2	-9	-9	-9	1	7	-9	-9	7	1	-9	-9	1	7	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	7	1	-9	-9	0	-9	-9	-9	1	2	-9	-9	7	-9	-9	-9	1	-9	-9	-9	500	900	1230	1900	2100	3	5	2	55	3	4	2	26	5	30	2	60	4	45	1	15	3	10	1	4	2	196	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	15	5	10	8	125	3	5	8	55	4	60	5	60	8	30	3	30	-9	-9	3	10	8	80	5	30	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	3	3	2	3	2	2	2	2	2	2	2	1
14	121	121	14	121	121	12073	1	2	43	2	0	-9	2	1	-9	-9	7	2	-9	-9	7	-9	-9	-9	7	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	0	-9	-9	-9	7	-9	-9	-9	1	-9	-9	-9	2	-9	-9	-9	600	830	1200	2000	2100	4	125	1	10	5	5	1	10	-9	-9	-9	-9	-9	-9	-9	-9	3	28	1	2	7	180	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	30	1	15	8	15	7	240	3	15	7	135	8	30	-9	-9	-9	-9	-9	-9	3	30	1	2	8	28	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	1	1	-7	3	2	1	1	2	-7	-7	2	1	1	1	1	1	1	1
16	87	87	16	87	87	12219	1	2	49	2	0	-9	1	-9	-9	-9	1	2	-9	-9	7	-9	-9	-9	7	1	-9	-9	7	-9	-9	-9	1	7	-9	-9	0	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	1	-9	-9	-9	2	-9	-9	-9	530	1000	1300	1900	2200	1	5	3	90	6	175	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	15	1	32	4	60	6	73	-9	-9	-9	-9	-9	-9	-9	-9	3	15	6	75	8	60	3	10	6	110	3	60	8	30	-9	-9	-9	-9	-9	-9	3	30	6	90	1	17	6	13	5	30	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	1	1	1	1	1	2	1	2	2	1	3	1	2	1	1	1	1	1	1
4	78	78	4	78	78	10524	1	1	44	1	0	-9	1	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	0	-9	-9	-9	7	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	8	-9	-9	-9	600	-9	1200	1900	2200	4	5	1	55	3	15	1	15	7	150	3	15	7	105	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	20	8	40	7	120	3	15	7	120	8	30	4	75	-9	-9	-9	-9	-9	-9	3	20	7	150	8	10	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	1	1	-7	-7	1	1	2	1	2	1	-7	1	1	2	1	1	1	1	1
12	74	74	12	74	74	11577	1	2	42	2	0	-9	1	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	1	7	-9	-9	7	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	2	-9	-9	-9	530	900	1300	2000	2200	1	12	7	198	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	10	7	170	8	60	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	5	7	55	3	5	8	175	1	25	7	155	-9	-9	-9	-9	-9	-9	-9	-9	3	10	7	25	5	65	1	20	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	1	3	1	2	2	2	-7	1	-7	2	1	1	2	1	1	1	1	1	1
4	105	105	4	3177	105	10549	1	2	37	3	0	-9	2	1	-9	-9	7	1	2	-9	7	2	-9	-9	2	-9	-9	-9	1	2	-9	-9	7	1	-9	-9	1	7	-9	-9	7	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	2	-9	-9	-9	500	-9	1200	1800	2100	1	40	7	80	3	5	7	120	2	30	8	85	2	30	3	30	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	10	1	5	8	40	7	125	3	5	7	120	8	55	-9	-9	-9	-9	-9	-9	3	10	2	25	8	85	2	30	8	30	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	1	-7	-7	1	1	1	1	1	-7	-7	1	1	1	1	1	1	1	1
12	45	45	12	2206	45	11552	1	2	41	2	0	-9	2	-9	-9	-9	2	-9	-9	-9	2	7	-9	-9	2	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	2	-9	-9	-9	2	-9	-9	-9	0	-9	-9	-9	2	-9	-9	-9	0	-9	-9	-9	2	-9	-9	-9	500	900	1300	2100	2300	4	1	1	24	7	215	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	15	1	1	7	104	3	3	7	117	-9	-9	-9	-9	-9	-9	3	15	7	105	3	3	7	117	1	1	7	194	8	45	-9	-9	-9	-9	-9	-9	3	15	1	15	8	89	1	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	1	1	-7	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1
9	212	212	9	212	212	11173	1	2	38	2	0	-9	1	2	-9	-9	2	1	-9	-9	7	-9	-9	-9	7	1	-9	-9	7	1	-9	-9	1	-9	-9	-9	7	1	-9	-9	2	1	-9	-9	0	-9	-9	-9	2	-9	-9	-9	0	-9	-9	-9	2	-9	-9	-9	530	800	1200	1900	2200	1	10	4	50	1	35	6	55	-9	-9	-9	-9	-9	-9	-9	-9	3	15	1	5	6	100	3	5	6	115	-9	-9	-9	-9	-9	-9	3	15	6	165	3	5	6	55	8	60	6	60	8	60	-9	-9	-9	-9	-9	-9	3	15	6	105	8	60	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	1	1	1	1	1	1	1	1	-7	-7	1	1	1	2	1	1	2	2
26	14	14	26	14	14	12795	1	2	42	2	0	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	7	1	-9	-9	7	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	530	-9	1200	2200	2300	1	10	3	20	2	20	3	20	6	5	3	3	6	120	4	175	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	10	4	140	8	120	6	320	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	30	8	20	1	10	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	2	2	2	1	1	2	2	1	2	1	-7	1	2	1	1	1	1	1	1
7	135	135	7	135	135	10816	1	2	53	2	0	-9	1	7	-9	-9	1	7	-9	-9	1	7	-9	-9	1	7	-9	-9	1	-9	-9	-9	1	7	-9	-9	1	-9	-9	-9	7	-9	-9	-9	0	-9	-9	-9	1	-9	-9	-9	0	-9	-9	-9	7	-9	-9	-9	400	700	1200	1900	2100	3	30	4	30	5	10	2	20	1	5	3	85	-9	-9	-9	-9	3	15	1	15	6	270	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	10	8	20	6	150	3	5	6	60	5	5	8	80	3	30	8	60	-9	-9	3	25	8	95	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	2	2	1	-7	1	2	1	1	2	-7	-7	1	2	2	1	2	1	1	1
3	164	164	140	164	164	10333	1	2	41	2	0	-9	1	7	-9	-9	1	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	1	-9	-9	-9	0	-9	-9	-9	2	-9	-9	-9	400	1000	1300	1900	2400	1	5	6	90	3	25	6	240	-9	-9	-9	-9	-9	-9	-9	-9	3	5	6	175	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	5	6	175	8	60	1	32	4	88	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	5	6	235	8	60	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	1	2	2	2	2	3	3	1	2	1	-7	1	3	1	1	1	1	1	1
9	124	124	9	124	124	11089	1	2	53	2	0	-9	1	-9	-9	-9	1	2	-9	-9	7	1	-9	-9	1	-9	-9	-9	7	-9	-9	-9	1	7	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	1	-9	-9	-9	2	-9	-9	-9	500	1000	1200	1900	2200	3	20	1	25	4	45	3	5	5	20	8	5	7	180	-9	-9	3	15	1	5	7	100	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	15	1	5	7	130	8	30	7	210	8	25	7	5	-9	-9	-9	-9	-9	-9	3	15	8	160	1	5	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	1	1	-7	-7	1	1	1	1	1	-7	-7	1	1	1	1	2	1	1	1
26	51	51	26	51	51	12829	2	2	53	3	0	-9	1	2	-9	-9	1	2	-9	-9	1	7	-9	-9	1	2	-9	-9	2	-9	-9	-9	1	2	-9	-9	1	-9	-9	-9	2	-9	-9	-9	2	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	2	-9	-9	-9	600	930	1300	1900	2000	3	15	1	5	4	10	6	180	-9	-9	-9	-9	-9	-9	-9	-9	3	20	6	60	3	5	8	125	-9	-9	-9	-9	-9	-9	-9	-9	3	30	4	60	2	30	1	5	3	5	8	50	2	30	3	60	8	90	-9	-9	3	20	8	40	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	1	3	-7	-7	1	1	2	1	2	-7	-7	1	1	1	1	1	1	1	1
4	72	72	4	72	72	10519	1	2	40	2	0	-9	1	-9	-9	-9	7	1	-9	-9	1	7	-9	-9	7	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	7	-9	-9	0	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	2	-9	-9	-9	500	900	1200	1800	2100	1	1	3	14	4	15	3	20	4	190	-9	-9	-9	-9	-9	-9	3	15	1	2	3	13	4	60	3	30	8	60	-9	-9	-9	-9	3	60	4	60	8	60	4	30	3	10	8	80	3	35	2	25	-9	-9	-9	-9	3	15	1	2	8	163	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	1	1	1	-7	1	1	1	1	1	-7	-7	1	1	1	1	1	1	1	1
17	270	270	216	3468	270	13322	1	2	50	2	1	1	7	-9	-9	-9	8	-9	-9	-9	8	-9	-9	-9	8	-9	-9	-9	8	-9	-9	-9	8	-9	-9	-9	1	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	2	7	-9	-9	1	8	-9	-9	8	-9	-9	-9	700	730	1130	1830	2130	1	5	5	25	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	10	1	5	2	15	8	120	3	10	8	80	-9	-9	-9	-9	3	15	8	225	3	10	8	170	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	15	1	5	2	30	8	130	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	1	1	-7	-7	1	1	1	1	1	1	1	1
14	77	77	245	77	77	12032	1	2	47	2	0	-9	1	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	7	1	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	7	-9	-9	0	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	530	1000	1300	2100	2300	3	95	5	50	4	125	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	5	8	20	4	95	6	60	-9	-9	-9	-9	-9	-9	-9	-9	3	20	8	40	6	60	8	150	3	5	1	30	4	60	5	5	3	50	6	60	3	20	1	4	6	91	8	5	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	1	3	2	-7	1	2	2	2	3	2	1	1	2	1	1	1	1	1	1
12	32	32	216	32	32	11541	1	2	38	2	0	-9	1	2	-9	-9	1	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	1	2	-9	-9	7	1	-9	-9	1	2	-9	-9	0	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	2	-9	-9	-9	500	700	1200	1900	2200	3	30	4	15	1	35	3	40	-9	-9	-9	-9	-9	-9	-9	-9	3	10	1	35	7	255	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	30	8	30	7	255	1	15	6	90	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	15	1	5	8	160	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	2	1	2	1	1	1	1	1	1	-7	-7	1	1	1	1	1	1	1	1
13	231	231	13	231	231	11758	1	1	44	2	0	-9	2	1	-9	-9	2	-9	-9	-9	7	-9	-9	-9	1	7	-9	-9	1	-9	-9	-9	1	7	-9	-9	1	-9	-9	-9	2	7	-9	-9	0	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	630	1030	1330	1900	2200	4	20	1	25	3	10	1	2	7	183	-9	-9	-9	-9	-9	-9	3	10	7	170	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	20	1	4	8	6	7	150	3	2	7	28	3	20	8	100	-9	-9	-9	-9	3	20	1	2	8	156	1	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	1	2	1	2	1	2	2	1	1	-7	2	2	2	1	1	1	1	1	1
16	162	162	16	162	162	12282	1	2	43	2	0	-9	2	1	-9	-9	1	2	-9	-9	7	1	-9	-9	1	2	-9	-9	1	2	-9	-9	1	7	-9	-9	1	2	-9	-9	0	-9	-9	-9	0	-9	-9	-9	2	-9	-9	-9	0	-9	-9	-9	2	-9	-9	-9	600	715	1200	1800	2000	3	30	2	45	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	30	4	100	8	30	1	20	3	80	8	25	-9	-9	-9	-9	3	30	1	3	8	27	1	15	8	75	3	15	8	135	3	30	8	30	-9	-9	3	45	8	45	1	3	2	27	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	1	2	1	-7	1	1	1	1	1	1	1	1
8	139	139	8	139	139	10993	1	2	40	2	0	-9	1	2	-9	-9	1	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	1	7	-9	-9	7	1	-9	-9	0	-9	-9	-9	7	-9	-9	-9	4	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	2	4	-9	-9	400	900	1200	1930	2200	3	50	8	60	4	30	8	150	-9	-9	-9	-9	-9	-9	-9	-9	3	15	8	105	1	23	8	7	3	30	-9	-9	-9	-9	-9	-9	3	15	8	45	7	300	3	90	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	15	1	2	8	128	4	5	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	1	1	-7	1	2	1	1	1	-7	-7	1	2	1	1	1	1	1	1
16	85	85	16	85	85	12217	1	2	45	2	0	-9	1	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	7	1	-9	-9	1	7	-9	-9	1	7	-9	-9	1	7	-9	-9	0	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	2	-9	-9	-9	600	-9	1215	2000	2400	3	15	1	15	3	10	8	80	7	255	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	15	7	60	4	240	3	60	2	30	8	60	-9	-9	-9	-9	-9	-9	-9	-9	3	50	2	70	8	120	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	1	1	-7	1	1	1	1	2	1	-7	1	2	1	1	1	1	1	1
9	201	201	9	201	201	11165	1	2	45	2	0	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	7	-9	-9	1	-9	-9	-9	1	7	-9	-9	1	-9	-9	-9	7	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	7	-9	-9	-9	2	-9	-9	-9	400	800	1200	1900	2100	3	20	2	40	4	60	1	5	4	115	-9	-9	-9	-9	-9	-9	3	5	1	3	4	52	8	120	3	30	8	30	-9	-9	-9	-9	3	10	1	3	3	10	8	157	1	20	8	40	3	30	4	30	8	120	-9	-9	3	15	1	3	3	12	8	89	1	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	1	3	-7	1	2	1	1	1	1	1	1
12	77	77	12	77	77	11579	1	2	44	2	0	-9	1	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	1	7	-9	-9	1	-9	-9	-9	2	-9	-9	-9	1	-9	-9	-9	0	-9	-9	-9	1	-9	-9	-9	2	-9	-9	-9	400	710	1200	1800	2200	1	3	3	57	4	3	7	48	3	2	7	77	-9	-9	-9	-9	3	4	8	41	1	34	7	131	8	80	-9	-9	-9	-9	-9	-9	3	30	1	2	8	148	1	3	7	62	1	3	8	52	3	60	-9	-9	-9	-9	3	30	5	4	8	146	1	2	8	58	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	2	2	2	-7	1	2	1	2	2	2	-7	1	2	2	2	2	2	2	2
9	220	220	9	2060	220	11180	1	1	46	4	0	-9	7	1	-9	-9	7	1	-9	-9	7	-9	-9	-9	7	-9	-9	-9	1	7	-9	-9	7	1	-9	-9	1	-9	-9	-9	7	1	-9	-9	7	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	1	-9	-9	-9	550	730	1200	1900	2100	1	10	7	90	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	10	8	30	7	230	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	15	8	5	7	220	8	60	3	30	1	15	8	75	-9	-9	-9	-9	-9	-9	3	10	8	80	1	2	8	28	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	1	2	1	-7	1	2	1	2	2	2	-7	2	2	1	1	1	1	1	1
12	40	40	217	40	40	11548	2	2	36	3	0	-9	1	-9	-9	-9	2	-9	-9	-9	2	-9	-9	-9	1	2	-9	-9	1	2	-9	-9	1	2	-9	-9	0	-9	-9	-9	2	-9	-9	-9	0	-9	-9	-9	2	1	-9	-9	2	-9	-9	-9	2	-9	-9	-9	700	800	1200	1800	2200	4	25	5	10	8	25	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	10	7	230	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	15	8	35	7	130	3	5	7	120	1	15	8	25	3	15	-9	-9	-9	-9	3	10	1	5	8	225	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	2	3	-7	-7	1	1	1	1	2	-7	-7	1	1	1	1	1	2	2	2
