basebrgy	basehhno	basewman	BRGAY02	HHNUMB02	WOMAN02	uncmomid	MOMCH02	momlnumb	agemom	maristat	shoedec	SHOECON1	SHOEVOT1	SHOECON2	SHOEVOT2	SHOECON3	SHOEVOT3	shoeprev	shoesat	shoeimpt	clotdec	CLOTCON1	CLOTVOT1	CLOTCON2	CLOTVOT2	CLOTCON3	CLOTVOT3	clotprev	clotsat	clotimpt	docdec	DOCCON1	DOCVOT1	DOCCON2	DOCVOT2	DOCCON3	DOCVOT3	docprev	docsat	docimpt	appldec	APPLCON1	APPLVOT1	APPLCON2	APPLVOT2	APPLCON3	APPLVOT3	applprev	applsat	applimpt	landdec	LANDCON1	LANDVOT1	LANDCON2	LANDVOT2	LANDCON3	LANDVOT3	landprev	landsat	landimpt	schldec	SCHLCON1	SCHLVOT1	SCHLCON2	SCHLVOT2	SCHLCON3	SCHLVOT3	schlprev	schlsat	schlimpt	workdec	WORKCON1	WORKVOT1	WORKCON2	WORKVOT2	WORKCON3	WORKVOT3	workprev	worksat	workimpt	rmondec	RMONCON1	RMONVOT1	RMONCON2	RMONVOT2	RMONCON3	RMONVOT3	rmonprev	rmonsat	rmonimpt	spoudec	SPOUCON1	SPOUVOT1	SPOUCON2	SPOUVOT2	SPOUCON3	SPOUVOT3	spouprev	spousat	spouimpt	vistdec	VISTCON1	VISTVOT1	VISTCON2	VISTVOT2	VISTCON3	VISTVOT3	vistprev	vistsat	vistimpt	giftdec	GIFTCON1	GIFTVOT1	GIFTCON2	GIFTVOT2	GIFTCON3	GIFTVOT3	giftprev	giftsat	giftimpt	helpdec	HELPCON1	HELPVOT1	HELPCON2	HELPVOT2	HELPCON3	HELPVOT3	helpprev	helpsat	helpimpt	usedec	USECON1	USEVOT1	USECON2	USEVOT2	USECON3	USEVOT3	useprev	usesat	useimpt	fpdec	FPCON1	FPVOT1	FPCON2	FPVOT2	FPCON3	FPVOT3	fpprev	fpsat	fpimpt	hhldhead	ownmoney	talkmon	hhbills	skipmeal	rincome	withoutr	wantwork	partearn	incomesp	trackmon	controlm	arguemon	knowmuch	justify	dontbuy	rpalive	hpalive	rmalive	hmalive	rmaeduc	rmaecon	gradepa	occupa	tallpa	gradema	occuma	tallma	gradegpa	occugpa	tallgpa	gradegma	occugma	tallgma	rsibling	birthord
5	8	8	232	3499	8	10607	1	2	52	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	3	6	-9	-9.0	-9	-9.0	3	1	2	1	1	3	2	3	-9	-9	1	-9	3	1	2	6	-9	-9	-9	-9	2	1	3	0	1	3	2	3	-9	-9	2	1	3	1	1	6.0	-9	-9.0	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	0	1	3	2	3	-9	-9	1	-9	2	0	1	6	-9	-9	-9	-9	1	-9	1	0	1	3	2	3	-9	-9	1	-9	1	1	1	3	2	3	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	1	-9	3	2	1	1	3	0	2	0	1	6	2	1	1	1	1	1	1	1	1	1	1	3	2	0	470	1	0	430	1	6	400	1	0	430	1	6	6
5	13	13	5	13	13	10612	1	2	51	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9.0	-9	-9.0	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	2	0	2	6	-9	-9	-9	-9	2	1	1	1	1	6.0	-9	-9.0	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	2	6	-9	-9	-9	-9	2	1	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	2	1	1	1	0	2	1	1	1	2	1	1	0	1	1	0	1	0	1	1	2	1	5	430	1	4	332	1	11	109	1	6	0	1	7	2
6	132	132	6	132	132	10722	1	2	38	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9.0	-9	-9.0	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	0	1	6	-9	-9	-9	-9	1	-9	3	1	1	6.0	-9	-9.0	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	2	6	-9	-9	-9	-9	2	1	1	0	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	0	1	3	1	1	3	2	3	-9	-9	0	1	3	2	1	1	2	0	1	0	1	0	1	1	1	3	0	0	0	1	1	1	1	1	3	-8	-8	-8	11	0	2	0	793	1	0	302	2	2	3
2	63	63	204	4114	63	10176	2	2	34	3	1	2	6	-9	-9	-9	-9	2	0	2	1	1	6	-9	-9.0	-9	-9.0	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	2	0	1	6	-9	-9	-9	-9	1	-9	2	1	1	6.0	-9	-9.0	-9	-9	1	-9	2	1	2	6	-9	-9	-9	-9	2	1	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	2	6	-9	-9	-9	-9	2	1	2	0	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	0	1	6	-9	-9	-9	-9	1	-9	2	2	1	1	2	0	-9	-9	1	1	2	1	1	2	1	1	1	1	1	1	0	1	1	4	912	1	5	0	1	-8	450	0	-8	-8	-8	6	3
5	18	18	5	18	18	10616	1	2	38	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	3	2	3.0	-9	-9.0	2	1	2	1	1	1	2	5	-9	-9	2	1	2	1	2	6	-9	-9	-9	-9	2	1	2	0	2	6	-9	-9	-9	-9	2	1	2	1	2	6.0	-9	-9.0	-9	-9	2	1	2	0	1	6	-9	-9	-9	-9	1	-9	2	0	1	6	-9	-9	-9	-9	1	-9	2	1	2	6	-9	-9	-9	-9	2	1	2	1	1	1	2	5	-9	-9	2	1	2	1	1	1	2	5	-9	-9	2	1	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	2	6	-9	-9	-9	-9	2	1	2	2	1	1	2	0	-9	-9	0	5	2	2	1	1	0	1	1	1	1	1	1	1	1	9	860	1	13	0	1	6	430	1	4	430	2	2	1
6	92	92	6	92	92	10688	1	2	40	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9.0	-9	-9.0	1	-9	3	1	2	6	-9	-9	-9	-9	2	1	3	1	2	6	-9	-9	-9	-9	2	1	3	0	2	6	-9	-9	-9	-9	2	1	3	1	1	2.0	2	4.0	-9	-9	2	1	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	2	2	4	-9	-9	2	1	3	1	1	6	-9	-9	-9	-9	1	-9	3	0	1	2	2	4	-9	-9	2	1	1	1	1	6	-9	-9	-9	-9	1	-9	1	0	2	6	-9	-9	-9	-9	2	1	1	1	1	2	2	4	-9	-9	2	1	3	1	1	2	2	4	-9	-9	2	1	3	2	1	1	2	0	2	0	1	1	2	2	2	0	1	1	1	1	0	1	0	-8	1	4	400	2	2	400	1	-8	-8	-8	-8	-8	-8	13	1
5	10	10	5	10	10	10609	1	1	59	2	1	1	2	4	4	-9	-9	4	1	2	1	1	6	-9	-9.0	-9	-9.0	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	4	6	2	-9	-9	1	-9	3	1	1	6.0	-9	-9.0	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	2	0	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	2	1	0	-9	-9	0	6	2	2	4	1	0	0	0	0	1	1	1	3	1	-8	-8	-8	3	335	1	4	771	1	3	0	1	0	1
5	16	16	5	16	16	10614	1	2	42	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9.0	-9	-9.0	1	-9	3	1	2	6	-9	-9	-9	-9	2	1	2	1	2	6	-9	-9	-9	-9	2	1	1	0	1	3	2	3	-9	-9	1	-9	3	1	1	6.0	-9	-9.0	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	0	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	0	2	6	-9	-9	-9	-9	2	1	1	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	2	1	1	1	0	2	0	1	5	2	1	3	0	1	1	0	1	0	1	1	1	1	6	430	1	6	335	0	-8	-8	-8	2	335	0	5	1
6	97	97	5	28	28	10691	1	1	54	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9.0	-9	-9.0	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	2	6	-9	-9	-9	-9	2	1	3	1	1	3	2	3	-9	-9	0	1	3	1	1	3.0	4	3.0	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	3	2	3	-9	-9	0	1	3	1	1	3	2	3	-9	-9	0	1	3	1	1	3	2	3	-9	-9	0	1	3	1	1	0	1	0	-9	-9	1	4	2	1	1	0	1	1	1	0	1	1	1	3	1	4	400	1	2	0	1	4	63	1	0	400	0	4	4
5	11	11	5	11	11	10610	1	2	42	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9.0	-9	-9.0	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	2	0	2	6	-9	-9	-9	-9	2	1	3	1	1	3.0	2	3.0	-9	-9	0	1	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	0	1	3	1	1	3	2	3	-9	-9	0	1	3	2	1	1	2	0	2	0	0	4	1	4	4	2	0	0	0	1	0	1	1	3	1	5	400	2	4	400	0	-8	400	-8	4	332	2	6	3
10	95	95	291	3509	95	11238	1	2	46	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9.0	-9	-9.0	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	1	2	5	-9	-9	2	1	1	0	1	1	2	5	-9	-9	2	1	2	1	1	6.0	-9	-9.0	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	5	2	1	-9	-9	1	-9	3	0	1	6	-9	-9	-9	-9	1	-9	1	1	1	4	2	2	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	2	1	1	-7	0	2	0	1	5	2	1	1	1	1	1	1	1	1	0	1	2	1	1	400	1	1	711	1	6	84	1	4	0	1	2	3
3	148	148	3	148	148	10319	1	2	46	2	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	3	2	3.0	-9	-9.0	1	-9	1	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	2	1	3	0	2	6	-9	-9	-9	-9	2	1	3	1	1	6.0	-9	-9.0	-9	-9	1	-9	3	1	1	2	2	4	-9	-9	2	1	3	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	3	2	3	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9	-9	-9	1	-9	1	0	1	3	2	3	-9	-9	1	-9	1	1	1	3	2	3	-9	-9	0	1	3	1	1	3	2	3	-9	-9	0	1	3	2	1	1	1	0	-9	-9	1	1	2	1	1	1	1	1	1	0	1	1	1	2	2	-8	335	-8	0	0	2	-8	400	0	-8	711	1	5	4
5	17	17	5	17	17	10615	1	2	51	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9.0	-9	-9.0	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	4	6	-9	-9	-9	-9	4	1	2	0	1	6	-9	-9	-9	-9	1	-9	2	1	1	4.0	2	2.0	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	4	2	2	-9	-9	1	-9	3	1	1	4	2	2	-9	-9	1	-9	3	2	1	7	1	0	2	0	1	1	2	1	1	0	1	1	0	0	1	1	1	2	3	-8	400	-8	3	335	1	-8	754	1	6	335	2	4	5
5	24	24	5	24	24	10622	1	2	51	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9.0	-9	-9.0	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	4	2	2	-9	-9	0	1	3	1	2	6	-9	-9	-9	-9	2	1	3	1	1	6.0	-9	-9.0	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	2	6	-9	-9	-9	-9	2	1	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	2	0	1	6	-9	-9	-9	-9	1	-9	2	1	1	3	2	3	-9	-9	0	1	3	1	1	3	2	3	-9	-9	0	1	3	2	1	0	1	0	2	0	1	5	1	4	5	1	0	1	0	1	1	1	1	3	2	6	400	1	8	400	2	6	400	1	6	332	2	5	4
6	89	89	6	89	89	10685	1	2	41	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9.0	-9	-9.0	1	-9	2	1	1	3	2	3	-9	-9	2	1	3	1	1	4	2	2	-9	-9	2	1	2	0	1	3	2	3	-9	-9	0	1	2	1	1	6.0	-9	-9.0	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	0	1	3	1	1	3	2	3	-9	-9	0	1	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	0	1	3	1	1	3	2	3	-9	-9	0	1	3	1	1	3	2	3	-9	-9	0	1	3	2	1	1	2	0	2	0	1	1	2	3	3	1	0	0	1	1	0	1	1	2	1	-8	680	1	10	111	2	11	83	1	15	23	1	15	6
6	90	90	6	90	90	10686	1	2	40	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9.0	-9	-9.0	1	-9	2	1	1	4	2	2	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	0	1	3	1	2	6	-9	-9	-9	-9	2	1	3	1	1	3.0	2	3.0	-9	-9	0	1	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	3	2	3	-9	-9	1	-9	2	1	1	3	2	3	-9	-9	0	1	1	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9	-9	-9	1	-9	1	0	1	6	-9	-9	-9	-9	1	-9	1	1	1	3	2	3	-9	-9	0	1	2	1	1	3	2	3	-9	-9	0	1	2	2	1	1	1	0	2	0	1	1	2	1	1	1	0	1	1	1	1	1	0	3	2	6	400	1	6	400	2	6	302	1	6	302	1	11	10
1	49	49	1	49	49	10022	1	2	42	2	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9.0	-9	-9.0	1	-9	1	1	2	6	-9	-9	-9	-9	2	1	3	1	1	3	2	3	-9	-9	2	1	2	1	1	3	2	3	-9	-9	2	1	1	1	1	6.0	-9	-9.0	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	1	1	2	6	-9	-9	-9	-9	2	1	3	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	3	2	3	-9	-9	2	1	1	1	1	3	2	3	-9	-9	2	1	1	1	1	3	2	3	-9	-9	2	1	1	2	1	0	2	0	1	1	0	5	2	2	2	2	0	1	0	1	1	1	1	3	3	-8	-8	-8	0	913	0	0	400	1	0	0	1	4	4
30	33	33	30	33	33	13180	1	2	46	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9.0	-9	-9.0	1	-9	3	1	1	3	2	3	-9	-9	2	1	3	1	1	6	-9	-9	-9	-9	1	-9	3	0	1	3	2	3	-9	-9	2	1	3	1	1	3.0	2	3.0	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	2	6	-9	-9	-9	-9	2	1	3	1	1	6	-9	-9	-9	-9	1	-9	1	0	1	6	-9	-9	-9	-9	1	-9	1	0	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	2	1	1	3	0	2	0	1	2	2	3	2	3	0	1	1	1	0	0	0	1	3	2	400	1	4	400	0	-8	-8	-8	-8	-8	-8	4	3
2	57	57	244	57	57	10171	1	2	42	2	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9.0	-9	-9.0	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	2	6	-9	-9	-9	-9	2	1	2	1	1	3	2	3	-9	-9	0	1	2	1	1	3.0	2	3.0	-9	-9	0	1	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	1	-9	3	1	2	6	-9	-9	-9	-9	2	1	3	1	1	3	2	3	-9	-9	0	1	1	1	1	3	2	3	-9	-9	0	1	1	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	3	2	3	-9	-9	0	1	3	1	1	3	2	3	-9	-9	0	1	3	2	1	1	2	0	2	0	1	0	2	3	3	2	0	0	1	1	1	1	1	1	3	6	400	2	6	0	1	11	771	1	3	0	2	4	3
3	280	280	269	3488	280	10443	1	2	46	2	1	2	6	-9	-9	-9	-9	2	1	1	1	2	6	-9	-9.0	-9	-9.0	2	1	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	2	1	2	0	1	3	2	3	-9	-9	0	1	3	1	3	6.0	-9	-9.0	-9	-9	3	1	2	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	0	1	6	-9	-9	-9	-9	1	-9	2	0	1	6	-9	-9	-9	-9	1	-9	1	0	1	3	2	3	-9	-9	0	1	1	0	1	3	2	3	-9	-9	0	1	2	0	1	3	2	3	-9	-9	0	1	2	2	1	1	1	0	-9	-9	1	1	2	2	1	1	1	1	1	1	0	1	0	-8	2	2	470	1	4	400	1	5	335	1	-8	400	-8	10	9
9	203	203	9	203	203	11167	1	2	45	2	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9.0	-9	-9.0	1	-9	2	1	2	6	-9	-9	-9	-9	2	1	3	1	1	4	2	2	-9	-9	1	-9	1	0	1	2	2	4	-9	-9	2	1	3	1	1	4.0	2	2.0	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	1	0	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	2	1	1	3	0	-9	-9	1	1	2	3	3	3	0	1	1	0	0	1	0	2	3	4	766	0	1	711	0	-8	824	1	-8	430	1	0	1
7	64	64	7	3046	64	10755	2	2	47	2	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9.0	-9	-9.0	1	-9	1	1	1	6	-9	-9	-9	-9	1	-9	3	1	4	6	-9	-9	-9	-9	4	1	2	0	1	2	2	4	-9	-9	2	1	2	1	1	6.0	-9	-9.0	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	2	0	1	4	2	2	-9	-9	1	-9	3	0	1	6	-9	-9	-9	-9	1	-9	3	0	1	6	-9	-9	-9	-9	1	-9	3	0	1	6	-9	-9	-9	-9	1	-9	3	2	1	1	1	0	1	1	1	1	2	1	1	2	0	0	0	0	1	1	1	3	1	4	611	1	9	302	0	-8	501	0	-8	400	1	12	6
4	122	122	4	122	122	10565	1	2	55	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9.0	-9	-9.0	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	0	1	3	2	3	-9	-9	0	1	3	1	1	6.0	-9	-9.0	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9	-9	-9	1	-9	1	0	1	3	2	3	-9	-9	0	1	1	1	1	3	2	3	-9	-9	0	1	1	1	1	3	2	3	-9	-9	0	1	1	2	1	1	2	0	2	1	1	1	2	1	1	2	0	0	0	0	1	1	0	1	1	4	400	1	2	0	0	-8	400	1	-8	0	0	2	1
9	210	210	313	210	210	11171	1	2	40	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9.0	-9	-9.0	1	-9	3	1	1	3	2	3	-9	-9	0	1	3	1	2	6	-9	-9	-9	-9	2	1	3	1	1	3	2	3	-9	-9	0	1	3	1	1	6.0	-9	-9.0	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	0	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	2	1	1	2	0	2	1	1	1	2	3	1	3	1	1	1	1	1	1	1	2	1	0	430	1	0	701	1	4	781	1	3	0	0	7	4
24	2	2	24	2398	2	12746	1	2	37	2	1	1	4	2	2	-9	-9	1	-9	2	1	1	6	-9	-9.0	-9	-9.0	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	2	6	-9	-9	-9	-9	2	1	3	0	2	6	-9	-9	-9	-9	2	1	3	1	1	6.0	-9	-9.0	-9	-9	1	-9	2	1	2	6	-9	-9	-9	-9	2	1	3	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	2	6	-9	-9	-9	-9	2	1	2	1	1	6	-9	-9	-9	-9	1	-9	2	0	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	2	1	1	3	0	2	1	1	1	2	1	1	0	1	1	1	1	1	0	1	-8	3	5	470	0	3	335	1	-8	470	2	-8	335	2	12	7
3	263	263	3	263	263	10426	1	2	41	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	3	2	3.0	-9	-9.0	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	3	2	3	-9	-9	0	1	2	0	1	3	2	3	-9	-9	0	1	3	1	1	3.0	2	3.0	-9	-9	0	1	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	3	2	3	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	1	-9	3	0	1	6	-9	-9	-9	-9	1	-9	2	1	1	3	2	3	-9	-9	0	1	3	1	1	3	2	3	-9	-9	0	1	3	1	1	3	2	3	-9	-9	1	-9	3	2	1	1	2	0	2	0	1	1	2	3	1	1	1	0	1	1	1	1	1	1	2	12	991	1	12	711	2	6	501	2	4	0	0	6	1
9	88	88	9	88	88	11061	1	1	46	4	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9.0	-9	-9.0	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6.0	-9	-9.0	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9	-9	-9	1	-9	1	0	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	4	2	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	1	1	1	1	6	302	1	4	0	1	3	771	1	2	701	1	2	3
7	168	168	7	168	168	10840	1	2	50	2	1	1	6	-9	-9	-9	-9	1	-9	1	1	2	2	3	2.0	4	2.0	2	1	1	1	1	3	2	3	-9	-9	0	1	2	1	1	3	2	3	-9	-9	0	1	2	1	1	3	2	3	-9	-9	0	1	2	1	1	3.0	2	3.0	-9	-9	0	1	3	1	1	4	2	2	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	2	6	-9	-9	-9	-9	2	1	2	1	1	5	2	1	-9	-9	1	-9	1	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	3	2	3	-9	-9	0	1	1	1	1	3	2	3	-9	-9	1	-9	2	1	1	3	2	3	-9	-9	0	1	2	2	1	1	2	0	2	0	1	1	2	2	3	1	1	1	1	0	1	0	1	-8	2	3	501	1	5	335	0	-8	771	2	-8	711	0	5	5
