basebrgy	basehhno	basewman	uncmomid	uncchdid	MOMCH07	linenumb	relhead	relmom	relindex	sex	monbirth	yearbirt	age	gradecom	vocation	inschool
30	46	46	13192	23192	1	4	8	8	4	1	2	2002	5	-9	0	-9
30	46	46	13192	23192	1	5	9	9	5	2	8	2007	0	-9	0	-9
30	44	44	13190	23190	2	1	0	1	2	1	11	1952	55	-9	0	-9
30	44	44	13190	23190	2	2	1	0	3	2	1	1953	54	4	0	0
23	19	19	12731	22731	1	1	0	0	3	2	1	1951	56	4	0	0
23	19	19	12731	22731	1	2	4	4	34	1	10	1983	24	9	0	0
23	19	19	12731	22731	1	3	5	5	7	2	3	1990	17	-9	0	-9
23	19	19	12731	22731	1	4	9	9	16	2	12	2006	0	-9	0	-9
31	44	44	13236	23236	2	1	0	0	3	2	3	1945	62	2	0	0
31	44	44	13236	23236	2	2	1	1	2	1	12	1945	61	-9	0	-9
31	44	44	13236	23236	2	3	5	5	7	2	12	1969	37	-9	0	-9
31	44	44	13236	23236	2	4	5	5	7	2	10	1982	25	-9	0	-9
31	44	44	13236	23236	2	5	4	4	6	1	3	1988	19	-9	0	-9
26	39	39	12817	22817	2	1	0	1	2	1	5	1959	48	-9	0	-9
26	39	39	12817	22817	2	2	1	0	3	2	12	1963	43	3	0	0
26	39	39	12817	22817	2	3	4	4	6	1	4	1986	21	-9	0	-9
26	39	39	12817	22817	2	4	5	5	7	2	9	1987	20	-9	0	-9
26	39	39	12817	22817	2	5	4	4	6	1	4	1998	9	-9	0	-9
27	36	36	12875	22875	2	3	4	4	6	1	7	1989	18	-9	0	-9
27	36	36	12875	22875	2	4	4	4	6	1	10	1990	17	-9	0	-9
27	36	36	12875	22875	2	5	4	4	6	1	1	1993	14	-9	0	-9
27	36	36	12875	22875	2	6	4	4	6	1	3	1995	12	-9	0	-9
27	36	36	12875	22875	2	7	4	4	6	1	4	1997	10	-9	0	-9
27	36	36	12875	22875	2	8	4	4	6	1	2	1999	8	-9	0	-9
27	36	36	12875	22875	2	9	5	5	7	2	9	2000	7	-9	0	-9
27	36	36	12875	22875	2	10	5	5	7	2	7	2005	2	-9	0	-9
10	117	117	11250	21250	2	1	0	1	38	1	5	1963	44	-9	0	-9
10	117	117	11250	21250	2	2	1	0	3	2	3	1966	41	11	0	0
10	117	117	11250	21250	2	3	4	4	41	1	8	1986	21	-9	0	-9
10	117	117	11250	21250	2	4	5	5	42	2	7	1988	19	-9	0	-9
10	117	117	11250	21250	2	5	5	5	42	2	10	1990	17	-9	0	-9
10	117	117	11250	21250	2	6	4	4	41	1	7	1998	9	-9	0	-9
10	117	117	11250	21250	2	7	4	4	41	1	5	2000	7	-9	0	-9
10	117	117	11250	21250	2	8	4	4	41	1	11	2002	5	-9	0	-9
10	117	117	11250	21250	2	9	5	5	42	2	1	2005	2	-9	0	-9
27	20	20	12859	22859	2	1	0	1	2	1	12	1959	47	-9	0	-9
27	20	20	12859	22859	2	2	1	0	3	2	12	1955	51	1	0	0
27	20	20	12859	22859	2	3	4	4	6	1	8	1987	20	-9	0	-9
27	20	20	12859	22859	2	4	5	5	7	2	10	1989	18	-9	0	-9
27	20	20	12859	22859	2	5	4	4	6	1	1	1992	15	-9	0	-9
27	20	20	12859	22859	2	6	5	5	7	2	11	1993	14	-9	0	-9
27	20	20	12859	22859	2	7	4	4	6	1	3	1996	11	-9	0	-9
27	20	20	12859	22859	2	8	8	8	15	1	6	2003	4	-9	0	-9
27	20	20	12859	22859	2	9	9	9	16	2	11	2004	3	-9	0	-9
27	17	17	12856	22856	2	1	0	1	2	1	4	1958	49	-9	0	-9
27	17	17	12856	22856	2	2	1	0	3	2	6	1962	45	9	0	0
27	17	17	12856	22856	2	3	4	4	6	1	5	1985	22	-9	0	-9
27	17	17	12856	22856	2	4	4	4	6	1	2	1987	20	-9	0	-9
27	17	17	12856	22856	2	5	5	5	7	2	2	1989	18	-9	0	-9
27	17	17	12856	22856	2	6	4	4	6	1	11	1990	17	-9	0	-9
27	17	17	12856	22856	2	7	4	4	6	1	9	1993	14	-9	0	-9
27	17	17	12856	22856	2	8	5	5	7	2	4	1995	12	-9	0	-9
27	17	17	12856	22856	2	9	5	5	7	2	1	1997	10	-9	0	-9
27	17	17	12856	22856	2	10	5	5	7	2	3	2001	6	-9	0	-9
27	17	17	12856	22856	2	11	5	5	7	2	11	2006	1	-9	0	-9
26	54	54	12832	22832	1	1	0	1	2	1	5	1954	53	-9	0	-9
26	54	54	12832	22832	1	2	1	0	3	2	10	1958	49	6	0	0
26	54	54	12832	22832	1	3	4	4	34	1	11	1983	23	12	0	0
26	54	54	12832	22832	1	4	20	20	1	2	3	1989	18	-9	0	-9
26	54	54	12832	22832	1	5	8	8	4	1	7	2007	0	-9	0	-9
26	35	35	12814	22814	2	1	0	1	38	1	1	1960	47	-9	0	-9
26	35	35	12814	22814	2	2	1	0	3	2	7	1964	43	5	0	0
26	35	35	12814	22814	2	3	4	4	41	1	1	1991	16	-9	0	-9
26	35	35	12814	22814	2	4	4	4	41	1	11	1992	15	-9	0	-9
10	244	244	13320	23320	1	1	0	1	2	1	1	1955	52	-9	0	-9
10	244	244	13320	23320	1	2	1	0	3	2	11	1960	47	11	0	0
10	244	244	13320	23320	1	3	4	4	6	1	2	1981	26	-9	0	-9
10	244	244	13320	23320	1	4	4	4	6	1	5	1982	25	-9	0	-9
10	244	244	13320	23320	1	5	5	5	34	2	3	1984	23	11	0	0
10	244	244	13320	23320	1	6	5	5	7	2	10	1986	21	-9	0	-9
10	244	244	13320	23320	1	7	4	4	6	1	1	1989	18	-9	0	-9
10	244	244	13320	23320	1	8	4	4	6	1	12	1990	16	-9	0	-9
10	244	244	13320	23320	1	9	4	4	6	1	11	1992	15	-9	0	-9
10	244	244	13320	23320	1	10	4	4	6	1	6	1995	12	-9	0	-9
10	244	244	13320	23320	1	11	4	4	6	1	2	2004	3	-9	0	-9
26	55	55	12833	22833	2	1	0	1	2	1	12	1952	54	-9	0	-9
26	55	55	12833	22833	2	2	1	0	3	2	5	1954	53	5	0	0
26	55	55	12833	22833	2	3	5	5	7	2	7	1981	26	-9	0	-9
26	55	55	12833	22833	2	4	4	4	6	1	3	1989	18	-9	0	-9
26	18	18	12799	22799	1	1	0	1	2	1	2	1960	47	-9	0	-9
26	18	18	12799	22799	1	2	1	0	3	2	3	1965	42	9	0	0
26	18	18	12799	22799	1	3	4	4	34	1	7	1983	24	10	0	0
26	18	18	12799	22799	1	4	4	4	6	1	4	1987	20	-9	0	-9
26	18	18	12799	22799	1	5	4	4	6	1	11	1991	15	-9	0	-9
26	18	18	12799	22799	1	6	5	5	7	2	8	1993	14	-9	0	-9
26	18	18	12799	22799	1	7	5	5	7	2	12	1997	9	-9	0	-9
26	18	18	12799	22799	1	8	4	4	6	1	3	1982	25	-9	0	-9
26	18	18	12799	22799	1	9	20	20	22	2	9	1987	20	-9	0	-9
26	18	18	12799	22799	1	10	9	9	16	2	12	2004	2	-9	0	-9
10	240	240	11362	21362	2	1	0	1	2	1	2	1951	56	-9	0	-9
26	18	18	12799	22799	1	11	8	8	15	1	11	2006	1	-9	0	-9
10	240	240	11362	21362	2	2	1	0	3	2	10	1957	50	6	0	0
10	240	240	11362	21362	2	3	5	5	7	2	1	1990	17	-9	0	-9
10	240	240	11362	21362	2	4	4	4	6	1	12	1991	15	-9	0	-9
10	240	240	11362	21362	2	5	5	5	7	2	12	1978	28	-9	0	-9
10	240	240	11362	21362	2	6	8	8	15	1	9	1995	12	-9	0	-9
10	240	240	11362	21362	2	7	9	9	16	2	5	1996	11	-9	0	-9
10	240	240	11362	21362	2	8	8	8	15	1	3	1999	8	-9	0	-9
10	240	240	11362	21362	2	9	9	9	16	2	7	2007	0	-9	0	-9
10	240	240	11362	21362	2	10	8	8	15	1	5	1995	12	-9	0	-9
11	112	112	11458	21458	1	1	0	1	2	1	4	1953	54	-9	0	-9
11	112	112	11458	21458	1	2	1	0	3	2	1	1956	51	5	0	0
11	112	112	11458	21458	1	3	4	4	6	1	6	1985	22	-9	0	-9
11	112	112	11458	21458	1	4	5	5	7	2	12	1990	16	-9	0	-9
11	112	112	11458	21458	1	5	4	4	6	1	9	1996	11	-9	0	-9
11	112	112	11458	21458	1	6	4	4	34	1	8	1983	24	9	0	0
11	112	112	11458	21458	1	7	20	20	1	2	8	1989	18	-9	0	-9
10	49	121	11254	21254	1	1	0	0	3	2	5	1953	54	11	0	0
26	42	42	12820	22820	1	1	0	1	2	1	8	1955	52	-9	0	-9
26	42	42	12820	22820	1	2	1	0	3	2	11	1957	50	9	0	0
26	42	42	12820	22820	1	3	5	5	7	2	6	1982	25	-9	0	-9
26	42	42	12820	22820	1	4	4	4	6	1	7	1991	16	-9	0	-9
26	42	42	12820	22820	1	5	5	5	34	2	10	1983	24	11	1	0
26	42	42	12820	22820	1	6	19	19	1	1	6	1987	20	-9	0	-9
26	40	40	12818	22818	2	1	0	1	2	1	1	1958	49	-9	0	-9
26	40	40	12818	22818	2	2	1	0	3	2	9	1963	44	4	0	0
26	40	40	12818	22818	2	3	4	4	6	1	7	1982	25	-9	0	-9
26	40	40	12818	22818	2	4	4	4	6	1	1	1985	22	-9	0	-9
26	40	40	12818	22818	2	5	4	4	6	1	5	1989	18	-9	0	-9
26	40	40	12818	22818	2	6	4	4	6	1	1	1997	10	-9	0	-9
26	62	62	12838	22838	2	1	0	1	2	1	6	1954	53	-9	0	-9
26	62	62	12838	22838	2	2	1	0	3	2	7	1965	42	5	0	0
26	62	62	12838	22838	2	3	4	4	6	1	4	1982	25	-9	0	-9
26	62	62	12838	22838	2	4	4	4	6	1	9	1986	21	-9	0	-9
26	62	62	12838	22838	2	5	5	5	7	2	9	1989	18	-9	0	-9
26	62	62	12838	22838	2	6	5	5	7	2	3	1992	15	-9	0	-9
26	62	62	12838	22838	2	7	4	4	6	1	8	1995	12	-9	0	-9
26	73	73	12847	22847	2	1	0	1	2	1	1	1953	54	-9	0	-9
26	73	73	12847	22847	2	2	1	0	3	2	11	1951	56	4	0	0
26	73	73	12847	22847	2	3	4	4	6	1	2	1978	29	-9	0	-9
26	73	73	12847	22847	2	4	5	5	7	2	11	1981	26	-9	0	-9
26	73	73	12847	22847	2	5	5	5	7	2	11	1985	21	-9	0	-9
26	73	73	12847	22847	2	6	5	5	7	2	8	1989	18	-9	0	-9
10	49	121	11254	21254	1	3	5	5	7	2	5	1990	17	-9	0	-9
26	73	73	12847	22847	2	7	4	4	6	1	3	1991	16	-9	0	-9
26	73	73	12847	22847	2	8	4	4	6	1	5	1993	14	-9	0	-9
10	49	121	11254	21254	1	4	5	5	7	2	5	1981	26	-9	0	-9
26	73	73	12847	22847	2	9	4	4	6	1	11	1979	28	-9	0	-9
10	49	121	11254	21254	1	5	9	9	16	2	10	2007	0	-9	0	-9
26	73	73	12847	22847	2	10	20	20	22	2	9	1977	30	-9	0	-9
26	73	73	12847	22847	2	11	8	8	15	1	7	2006	1	-9	0	-9
26	15	15	12796	22796	1	1	0	1	2	1	9	1960	47	-9	0	-9
26	15	15	12796	22796	1	2	1	0	3	2	10	1964	43	8	0	0
26	15	15	12796	22796	1	3	5	5	34	2	6	1983	24	9	0	0
26	15	15	12796	22796	1	4	4	4	6	1	6	1984	23	-9	0	-9
26	15	15	12796	22796	1	5	5	5	7	2	9	1986	21	-9	0	-9
26	15	15	12796	22796	1	6	16	16	14	2	11	2000	6	-9	0	-9
10	26	26	11192	21192	1	1	0	1	2	1	4	1955	52	-9	0	-9
10	26	26	11192	21192	1	2	1	0	3	2	11	1959	48	8	0	0
10	26	26	11192	21192	1	3	19	19	1	1	3	1986	21	-9	0	-9
10	26	26	11192	21192	1	4	5	5	34	2	5	1983	24	11	0	0
10	26	26	11192	21192	1	5	9	9	5	2	3	2003	4	-9	0	-9
10	184	184	11308	21308	1	1	0	1	2	1	10	1953	54	-9	0	-9
10	184	184	11308	21308	1	2	1	0	3	2	12	1956	50	12	0	0
10	184	184	11308	21308	1	3	5	5	7	2	1	1995	12	-9	0	-9
10	184	184	11308	21308	1	4	5	5	34	2	11	1983	24	11	0	0
10	184	184	11308	21308	1	5	19	19	1	1	10	1980	27	-9	0	-9
10	184	184	11308	21308	1	6	8	8	4	1	10	2002	5	-9	0	-9
10	184	184	11308	21308	1	7	8	8	4	1	3	2007	0	-9	0	-9
12	106	106	11600	21600	2	1	0	1	2	1	6	1956	51	-9	0	-9
12	106	106	11600	21600	2	2	1	0	3	2	9	1956	51	11	0	0
12	106	106	11600	21600	2	3	4	4	6	1	10	1975	32	-9	0	-9
12	106	106	11600	21600	2	4	4	4	6	1	12	1985	22	-9	0	-9
10	186	186	11310	21310	1	2	4	4	34	1	9	1983	24	12	0	0
12	106	106	11600	21600	2	5	4	4	6	1	2	1987	20	-9	0	-9
12	106	106	11600	21600	2	6	4	4	6	1	1	1989	18	-9	0	-9
12	106	106	11600	21600	2	7	5	5	7	2	7	1990	17	-9	0	-9
12	106	106	11600	21600	2	8	4	4	6	1	11	1995	12	-9	0	-9
12	86	86	11585	21585	2	2	5	5	7	2	3	1982	25	-9	0	-9
12	86	86	11585	21585	2	7	4	4	6	1	10	1977	30	-9	0	-9
12	86	86	11585	21585	2	8	20	20	22	2	8	1980	27	-9	0	-9
12	86	86	11585	21585	2	9	8	8	15	1	2	2000	7	-9	0	-9
12	86	86	11585	21585	2	10	8	8	15	1	8	2006	1	-9	0	-9
31	57	57	13248	23248	1	9	27	16	14	2	4	1992	15	-9	0	-9
31	57	57	13248	23248	1	10	27	16	14	2	1	1993	14	-9	0	-9
12	144	144	11631	21631	1	1	0	1	2	1	2	1956	51	-9	0	-9
12	144	144	11631	21631	1	2	1	0	3	2	6	1957	50	15	0	0
12	144	144	11631	21631	1	3	4	4	34	1	4	1984	23	11	1	0
12	144	144	11631	21631	1	4	4	4	6	1	5	1985	22	-9	0	-9
12	144	144	11631	21631	1	5	4	4	6	1	8	1990	17	-9	0	-9
12	48	48	11555	21555	1	1	0	1	2	1	4	1949	58	-9	0	-9
12	48	48	11555	21555	1	2	1	0	3	2	1	1947	60	11	0	0
12	48	48	11555	21555	1	3	5	5	7	2	2	1981	26	-9	0	-9
12	48	48	11555	21555	1	4	5	5	34	2	5	1983	24	15	0	0
12	80	80	11581	21581	1	1	0	1	2	1	10	1961	46	-9	0	-9
12	80	80	11581	21581	1	2	1	0	3	2	9	1961	46	16	0	0
12	80	80	11581	21581	1	3	5	5	34	2	9	1983	24	15	0	0
12	80	80	11581	21581	1	4	5	5	7	2	12	1988	19	-9	0	-9
12	80	80	11581	21581	1	6	4	4	6	1	9	1992	15	-9	0	-9
12	80	80	11581	21581	1	5	5	5	7	2	7	1990	17	-9	0	-9
12	80	80	11581	21581	1	7	4	4	6	1	4	1994	13	-9	0	-9
30	10	10	13162	23162	1	1	0	1	2	1	8	1957	50	-9	0	-9
30	10	10	13162	23162	1	2	1	0	3	2	2	1960	47	6	0	0
30	10	10	13162	23162	1	3	5	5	7	2	9	1979	28	-9	0	-9
30	10	10	13162	23162	1	4	5	5	7	2	4	1981	26	-9	0	-9
30	10	10	13162	23162	1	5	5	5	34	2	6	1983	24	11	0	0
30	10	10	13162	23162	1	6	5	5	7	2	10	1989	18	-9	0	-9
31	36	36	13228	23228	1	1	0	1	38	1	8	1957	50	-9	0	-9
14	112	112	12064	22064	2	7	5	5	7	2	7	1999	8	-9	0	-9
14	112	112	12064	22064	2	8	5	5	7	2	12	1985	22	-9	0	-9
14	112	112	12064	22064	2	9	9	9	16	2	9	2006	1	-9	0	-9
14	104	104	12057	22057	1	1	0	1	2	1	2	1955	52	-9	0	-9
14	104	104	12057	22057	1	2	1	0	3	2	5	1957	50	3	0	0
14	104	104	12057	22057	1	3	4	4	6	1	2	1986	21	-9	0	-9
14	104	104	12057	22057	1	4	5	5	7	2	11	1991	16	-9	0	-9
14	104	104	12057	22057	1	5	5	5	7	2	4	1999	8	-9	0	-9
14	104	104	12057	22057	1	6	5	5	34	2	2	1984	23	11	0	0
14	104	104	12057	22057	1	7	19	19	1	1	2	1984	23	-9	0	-9
14	104	104	12057	22057	1	8	9	9	5	2	12	2006	0	-9	0	-9
13	96	96	11656	21656	1	1	0	0	3	2	8	1939	68	6	0	0
13	96	96	11656	21656	1	2	4	4	6	1	4	1971	36	-9	0	-9
13	96	96	11656	21656	1	3	20	20	22	2	12	1981	25	-9	0	-9
13	96	96	11656	21656	1	4	9	9	16	2	12	2005	1	-9	0	-9
13	96	96	11656	21656	1	5	9	9	16	2	3	2007	0	-9	0	-9
13	96	96	11656	21656	1	6	4	4	6	1	7	1976	31	-9	0	-9
13	96	96	11656	21656	1	7	20	20	22	2	12	1981	25	-9	0	-9
13	96	96	11656	21656	1	8	9	9	16	2	12	1997	9	-9	0	-9
13	96	96	11656	21656	1	9	8	8	15	1	11	1999	7	-9	0	-9
13	96	96	11656	21656	1	10	8	8	15	1	9	2001	6	-9	0	-9
13	96	96	11656	21656	1	11	8	8	15	1	8	2007	0	-9	0	-9
13	96	96	11656	21656	1	12	4	4	34	1	6	1983	24	8	0	0
13	96	96	11656	21656	1	13	20	20	1	2	6	1986	21	-9	0	-9
13	96	96	11656	21656	1	14	9	9	5	2	9	2004	3	-9	0	-9
13	303	303	11798	21798	2	1	0	1	2	1	10	1956	50	-9	0	-9
13	303	303	11798	21798	2	2	1	0	3	2	8	1961	46	6	0	0
13	189	189	11725	21725	1	1	0	1	2	1	12	1958	48	-9	0	-9
13	189	189	11725	21725	1	2	1	0	3	2	11	1963	43	11	1	0
13	189	189	11725	21725	1	3	5	5	34	2	7	1983	24	15	0	0
11	149	149	11490	21490	1	4	5	5	7	2	11	1981	26	-9	0	-9
28	163	163	13042	23042	1	13	8	8	15	1	4	2007	0	-9	0	-9
11	149	149	11490	21490	1	5	4	4	34	1	1	1984	23	12	0	0
11	149	149	11490	21490	1	6	55	55	50	2	2	2003	4	-9	0	-9
11	149	149	11490	21490	1	7	31	31	31	2	6	1955	52	-9	0	-9
28	142	142	13024	23024	1	1	0	1	2	1	8	1958	49	-9	0	-9
28	142	142	13024	23024	1	2	1	0	3	2	4	1957	50	10	0	0
28	142	142	13024	23024	1	3	4	4	34	1	12	1983	23	12	0	0
28	142	142	13024	23024	1	4	20	20	1	2	1	1988	19	-9	0	-9
11	22	22	11388	21388	1	1	0	1	2	1	3	1954	53	-9	0	-9
11	22	22	11388	21388	1	2	1	0	3	2	8	1956	51	5	0	0
11	22	22	11388	21388	1	3	5	5	7	2	2	1977	30	-9	0	-9
11	22	22	11388	21388	1	4	5	5	7	2	12	1980	26	-9	0	-9
11	22	22	11388	21388	1	5	5	5	34	2	5	1983	24	15	0	0
11	22	22	11388	21388	1	6	4	4	6	1	6	1989	18	-9	0	-9
28	207	207	13083	23083	2	1	0	1	2	1	1	1952	55	-9	0	-9
28	207	207	13083	23083	2	2	1	0	3	2	3	1953	54	6	0	0
11	22	22	11388	21388	1	7	7	22	13	2	5	1938	69	-9	0	-9
11	22	22	11388	21388	1	8	22	7	13	2	6	1968	39	-9	0	-9
28	211	211	13085	23085	1	1	0	0	3	2	4	1969	38	5	0	0
28	211	211	13085	23085	1	2	1	1	38	1	10	1958	49	-9	0	-9
28	211	211	13085	23085	1	3	4	4	6	1	9	1991	16	-9	0	-9
28	211	211	13085	23085	1	4	4	4	41	1	6	1994	13	-9	0	-9
28	211	211	13085	23085	1	5	5	5	42	2	12	1995	11	-9	0	-9
28	211	211	13085	23085	1	6	5	5	42	2	10	2001	6	-9	0	-9
28	211	211	13085	23085	1	7	4	4	34	1	4	1984	23	15	0	0
28	211	211	13085	23085	1	8	4	4	6	1	2	1989	18	-9	0	-9
28	178	178	13057	23057	1	1	0	0	3	2	5	1965	42	10	0	0
28	178	178	13057	23057	1	2	4	4	34	1	1	1984	23	11	0	0
28	178	178	13057	23057	1	3	4	4	41	1	11	1989	18	-9	0	-9
26	39	39	12817	22817	2	6	5	5	7	2	9	1999	8	-9	0	-9
30	14	14	13165	23165	2	1	0	1	2	1	8	1953	54	-9	0	-9
30	14	14	13165	23165	2	2	1	0	3	2	12	1956	50	3	0	0
30	14	14	13165	23165	2	3	4	4	6	1	4	1981	26	-9	0	-9
30	14	14	13165	23165	2	4	4	4	6	1	8	1997	10	-9	0	-9
30	14	14	13165	23165	2	5	4	4	6	1	5	1977	30	-9	0	-9
30	14	14	13165	23165	2	6	20	20	22	2	7	1978	29	-9	0	-9
30	14	14	13165	23165	2	7	9	9	16	2	6	2003	4	-9	0	-9
30	14	14	13165	23165	2	8	8	8	15	1	7	2005	2	-9	0	-9
30	30	30	13177	23177	2	1	0	1	2	1	1	1952	55	-9	0	-9
30	30	30	13177	23177	2	2	1	0	3	2	10	1951	56	11	0	0
30	30	30	13177	23177	2	3	4	4	6	1	6	1979	28	-9	0	-9
30	30	30	13177	23177	2	4	4	4	6	1	11	1991	16	-9	0	-9
30	30	30	13177	23177	2	5	5	5	7	2	5	1981	26	-9	0	-9
30	30	30	13177	23177	2	6	19	19	21	1	7	1982	25	-9	0	-9
30	30	30	13177	23177	2	7	8	8	15	1	1	2006	1	-9	0	-9
30	35	35	13182	23182	1	1	0	1	2	1	5	1959	48	-9	0	-9
30	35	35	13182	23182	1	2	1	0	3	2	2	1965	42	6	0	0
30	35	35	13182	23182	1	3	4	4	34	1	11	1983	24	11	1	1
30	35	35	13182	23182	1	4	5	5	7	2	9	1986	21	-9	0	-9
30	35	35	13182	23182	1	5	5	5	7	2	5	1994	13	-9	0	-9
30	35	35	13182	23182	1	6	4	4	6	1	10	2002	5	-9	0	-9
28	147	147	13029	23029	2	1	0	1	2	1	6	1935	72	-9	0	-9
28	147	147	13029	23029	2	2	1	0	3	2	10	1939	68	0	0	0
28	147	147	13029	23029	2	3	19	19	21	1	5	1974	33	-9	0	-9
28	147	147	13029	23029	2	4	5	5	7	2	9	1979	28	-9	0	-9
28	147	147	13029	23029	2	5	9	9	16	2	11	1996	11	-9	0	-9
28	147	147	13029	23029	2	6	4	4	6	1	2	1982	25	-9	0	-9
30	56	56	13201	23201	1	1	0	1	2	1	10	1956	51	-9	0	-9
30	56	56	13201	23201	1	2	1	0	3	2	7	1958	49	4	0	0
10	186	186	11310	21310	1	1	0	0	3	2	2	1956	51	11	0	0
12	121	121	11613	21613	1	1	0	1	2	1	8	1950	57	-9	0	-9
12	121	121	11613	21613	1	2	1	0	3	2	11	1949	58	3	0	0
12	121	121	11613	21613	1	3	5	5	34	2	10	1983	24	11	0	0
12	121	121	11613	21613	1	4	9	9	5	2	6	2004	3	-9	0	-9
10	249	249	11369	21369	2	1	0	0	3	2	5	1963	44	8	0	0
10	249	249	11369	21369	2	2	5	5	7	2	11	1997	10	-9	0	-9
10	249	249	11369	21369	2	3	4	4	6	1	10	2004	3	-9	0	-9
12	41	41	11549	21549	1	1	0	0	3	2	9	1956	51	6	0	0
12	41	41	11549	21549	1	2	4	4	34	1	5	1983	24	11	0	0
12	41	41	11549	21549	1	3	4	4	6	1	10	1986	21	-9	0	-9
12	41	41	11549	21549	1	4	4	4	6	1	4	1988	19	-9	0	-9
12	41	41	11549	21549	1	5	4	4	6	1	8	1989	18	-9	0	-9
12	41	41	11549	21549	1	6	5	5	7	2	9	1990	17	-9	0	-9
12	41	41	11549	21549	1	7	5	5	7	2	3	1993	14	-9	0	-9
12	41	41	11549	21549	1	8	4	4	6	1	6	1994	13	-9	0	-9
12	41	41	11549	21549	1	9	5	5	7	2	10	1997	10	-9	0	-9
12	41	41	11549	21549	1	10	22	22	13	2	3	1958	49	-9	0	-9
12	65	65	11569	21569	2	1	0	0	3	2	5	1952	55	11	0	0
12	65	65	11569	21569	2	2	4	4	6	1	10	1980	27	-9	0	-9
12	65	65	11569	21569	2	3	5	5	7	2	1	1982	25	-9	0	-9
12	65	65	11569	21569	2	4	19	19	21	1	5	1980	27	-9	0	-9
12	65	65	11569	21569	2	5	8	8	15	1	7	2003	4	-9	0	-9
26	48	48	12826	22826	2	1	0	1	2	1	12	1947	59	-9	0	-9
26	48	48	12826	22826	2	2	1	0	3	2	4	1947	60	2	0	0
26	48	48	12826	22826	2	3	4	4	6	1	8	1976	31	-9	0	-9
26	48	48	12826	22826	2	4	8	8	15	1	11	1997	10	-9	0	-9
26	48	48	12826	22826	2	5	9	9	16	2	6	2000	7	-9	0	-9
12	31	31	11540	21540	1	1	0	1	2	1	2	1960	47	-9	0	-9
12	31	31	11540	21540	1	2	1	0	3	2	5	1959	48	11	0	0
31	36	36	13228	23228	1	2	1	0	3	2	5	1965	42	6	0	0
31	36	36	13228	23228	1	3	4	4	41	1	8	1996	11	-9	0	-9
31	36	36	13228	23228	1	4	40	5	34	2	10	1983	24	6	0	0
31	36	36	13228	23228	1	5	51	8	4	1	3	2000	7	-9	0	-9
31	36	36	13228	23228	1	6	40	5	7	2	9	1987	20	-9	0	-9
31	36	36	13228	23228	1	7	50	9	16	2	1	2006	1	-9	0	-9
31	20	20	13217	23217	2	1	0	0	3	2	3	1953	54	4	0	0
31	20	20	13217	23217	2	2	4	4	6	1	8	1995	12	-9	0	-9
31	7	7	13206	23206	1	1	0	1	2	1	5	1957	50	-9	0	-9
31	7	7	13206	23206	1	2	1	0	3	2	2	1961	46	2	0	0
31	7	7	13206	23206	1	3	5	5	34	2	5	1983	24	10	0	0
31	7	7	13206	23206	1	4	4	4	6	1	10	1985	22	-9	0	-9
31	7	7	13206	23206	1	5	5	5	7	2	3	1988	19	-9	0	-9
31	7	7	13206	23206	1	6	5	5	7	2	8	1990	17	-9	0	-9
31	7	7	13206	23206	1	7	4	4	6	1	1	1993	14	-9	0	-9
31	7	7	13206	23206	1	8	5	5	7	2	10	1995	12	-9	0	-9
31	7	7	13206	23206	1	9	4	4	6	1	6	2002	5	-9	0	-9
31	5	5	13204	23204	2	1	0	1	2	1	10	1950	57	-9	0	-9
31	5	5	13204	23204	2	2	1	0	3	2	10	1951	56	5	0	0
31	5	5	13204	23204	2	3	5	5	7	2	8	1987	20	-9	0	-9
31	5	5	13204	23204	2	5	5	5	7	2	11	1993	14	-9	0	-9
31	5	5	13204	23204	2	4	4	4	6	1	5	1990	17	-9	0	-9
31	5	5	13204	23204	2	6	4	4	6	1	7	1971	36	-9	0	-9
31	5	5	13204	23204	2	7	20	20	22	2	3	1986	21	-9	0	-9
31	5	5	13204	23204	2	8	9	9	16	2	3	2004	3	-9	0	-9
31	5	5	13204	23204	2	9	9	9	16	2	7	2006	1	-9	0	-9
31	5	5	13204	23204	2	10	4	4	6	1	4	1977	30	-9	0	-9
31	5	5	13204	23204	2	11	20	20	22	2	11	1974	33	-9	0	-9
31	5	5	13204	23204	2	12	9	9	16	2	6	2004	3	-9	0	-9
31	5	5	13204	23204	2	13	9	9	16	2	7	2005	2	-9	0	-9
12	31	31	11540	21540	1	3	5	5	7	2	5	1982	25	-9	0	-9
12	31	31	11540	21540	1	4	4	4	34	1	5	1983	24	11	0	0
12	31	31	11540	21540	1	5	20	20	1	2	4	1983	24	-9	0	-9
12	31	31	11540	21540	1	6	8	8	4	1	12	2004	3	-9	0	-9
12	112	112	11605	21605	1	1	0	1	2	1	5	1959	48	-9	0	-9
12	112	112	11605	21605	1	2	1	0	3	2	10	1961	46	9	0	0
12	112	112	11605	21605	1	3	4	4	34	1	10	1983	24	6	0	0
12	112	112	11605	21605	1	4	5	5	7	2	3	1987	20	-9	0	-9
12	112	112	11605	21605	1	5	4	4	6	1	5	1988	19	-9	0	-9
26	63	63	12839	22839	1	1	0	1	2	1	4	1950	57	-9	0	-9
26	63	63	12839	22839	1	2	1	0	3	2	4	1965	42	6	0	0
26	63	63	12839	22839	1	3	4	4	34	1	10	1983	24	11	1	0
26	63	63	12839	22839	1	4	4	4	6	1	10	1987	20	-9	0	-9
