basebrgy	basehhno	basewman	uncmomid	uncchdid	MOMCH07	incwage	incpiece	incfarm	inclstok	incfish	incself	incrent	incboard	incbonus	incloans	incwins	incgardn	incother	inspouse	inkids	inparent	inrelat	outspous	outkids	outparen	outrelat
31	40	40	13232	23232	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	15	15	13166	23166	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	32	32	13179	23179	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	5	5	13158	23158	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	37	37	13229	23229	2	0	1	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0
30	46	46	13192	23192	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	44	44	13190	23190	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	19	19	12731	22731	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	44	44	13236	23236	2	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
26	39	39	12817	22817	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	14	14	13165	23165	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	30	30	13177	23177	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	35	35	13182	23182	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
30	56	56	13201	23201	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	83	83	11228	21228	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
10	207	207	11329	21329	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
10	170	170	11294	21294	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
10	190	190	11313	21313	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10	143	143	11270	21270	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	122	122	11255	21255	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	105	105	11452	21452	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
11	165	165	11503	21503	2	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	43	43	11404	21404	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
10	120	120	11253	21253	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1
11	92	92	11439	21439	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	89	89	11234	21234	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
11	146	146	11487	21487	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
11	16	16	11385	21385	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
11	69	69	11425	21425	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	11	11	12792	22792	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
10	67	67	11217	21217	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
26	34	34	12813	22813	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
10	91	91	11236	21236	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
9	227	227	11183	21183	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0
10	243	243	11365	21365	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	96	96	11068	21068	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	174	174	11298	21298	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	38	38	11018	21018	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	137	137	11480	21480	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	126	126	11091	21091	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
11	86	86	11435	21435	2	1	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0
10	68	68	11218	21218	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
9	50	50	11030	21030	2	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
9	156	156	11121	21121	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	67	67	13324	23324	2	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
26	7	7	12789	22789	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
26	50	50	12828	22828	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	80	80	12910	22910	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	51	51	12829	22829	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	56	56	12834	22834	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	73	73	12904	22904	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
26	13	13	12794	22794	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
11	64	64	11421	21421	2	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
27	62	62	12894	22894	2	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
27	85	85	12915	22915	2	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
11	129	129	11473	21473	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	50	50	12884	22884	2	1	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
27	41	41	12878	22878	1	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1
11	159	159	11497	21497	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	39	39	12877	22877	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0
27	33	33	12872	22872	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
11	52	52	11411	21411	2	1	1	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
27	49	49	12883	22883	2	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0
10	239	239	11361	21361	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
27	36	36	12875	22875	2	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0
10	117	117	11250	21250	2	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
27	20	20	12859	22859	2	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
27	17	17	12856	22856	2	1	0	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0
26	54	54	12832	22832	1	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
26	35	35	12814	22814	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
10	244	244	13320	23320	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
26	55	55	12833	22833	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	18	18	12799	22799	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	240	240	11362	21362	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	112	112	11458	21458	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	42	42	12820	22820	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	40	40	12818	22818	2	1	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
26	62	62	12838	22838	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	73	73	12847	22847	2	1	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
10	49	121	11254	21254	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
26	15	15	12796	22796	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	26	26	11192	21192	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0
10	184	184	11308	21308	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
12	106	106	11600	21600	2	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0
10	186	186	11310	21310	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	121	121	11613	21613	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	249	249	11369	21369	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
12	41	41	11549	21549	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
12	65	65	11569	21569	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
12	144	144	11631	21631	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
12	48	48	11555	21555	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
12	80	80	11581	21581	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	10	10	13162	23162	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
31	36	36	13228	23228	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	20	20	13217	23217	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
31	7	7	13206	23206	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
31	5	5	13204	23204	2	1	0	1	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
12	92	92	11590	21590	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
31	8	8	13207	23207	2	1	0	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0
12	72	72	11575	21575	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	54	54	11561	21561	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	19	19	13326	23326	1	1	0	0	0	0	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0
30	26	26	13175	23175	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
30	31	31	13178	23178	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	147	147	13029	23029	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	9	9	13161	23161	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	23	23	13172	23172	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	25	25	13174	23174	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	43	43	13189	23189	2	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	52	52	13198	23198	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	21	21	13171	23171	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
26	12	12	12793	22793	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	110	110	11664	21664	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	165	165	11705	21705	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
30	18	18	13169	23169	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
12	34	34	11543	21543	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	464	464	11939	21939	2	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
8	24	24	10902	20902	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	484	484	11953	21953	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
14	105	105	12058	22058	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
13	468	468	11943	21943	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0
32	2	2	13259	23259	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	27	27	13281	23281	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	168	168	13047	23047	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	38	38	13292	23292	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	126	126	13008	23008	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	58	58	12018	22018	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
30	12	12	13164	23164	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	20	20	13170	23170	2	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0
30	34	34	13181	23181	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
30	33	33	13180	23180	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
30	29	29	13176	23176	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
14	92	92	12046	22046	2	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
30	48	48	13194	23194	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	80	80	12035	22035	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
30	53	53	13199	23199	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
14	98	98	12051	22051	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	77	77	12032	22032	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
14	90	90	12045	22045	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
14	60	60	12020	22020	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
28	74	74	12968	22968	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	47	47	13193	23193	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
28	167	167	13046	23046	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	100	100	12984	22984	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
28	137	137	13019	23019	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
28	122	122	13004	23004	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
28	173	173	13052	23052	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	66	66	12961	22961	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	54	54	12952	22952	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	48	48	12826	22826	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	31	31	11540	21540	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	112	112	11605	21605	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	63	63	12839	22839	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	14	14	12853	22853	2	1	0	1	1	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0
32	12	12	13267	23267	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	5	5	13261	23261	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	41	41	13293	23293	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
26	49	49	12827	22827	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
26	20	20	12800	22800	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	28	28	12808	22808	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	25	25	12805	22805	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
26	68	68	12843	22843	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
26	6	6	12788	22788	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	185	185	11518	21518	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	31	31	13285	23285	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	38	38	13230	23230	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	13	13	13268	23268	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	48	48	13240	23240	1	1	1	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0
31	56	56	13247	23247	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	20	20	13274	23274	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	26	26	13280	23280	1	1	0	1	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
31	39	39	13231	23231	2	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
11	184	184	11517	21517	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
11	119	119	11464	21464	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
11	162	162	11500	21500	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
11	131	131	11475	21475	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
11	133	133	11477	21477	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	194	194	11522	21522	1	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
11	88	88	11437	21437	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
11	139	139	11482	21482	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
11	178	178	11511	21511	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	207	207	11528	21528	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
11	85	85	11434	21434	2	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
12	47	47	11554	21554	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
12	125	125	11616	21616	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
12	139	139	11628	21628	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	119	119	11611	21611	2	1	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0
12	101	101	11597	21597	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	94	94	11592	21592	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
26	69	69	12844	22844	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	235	235	11357	21357	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
10	225	225	11347	21347	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
10	226	226	11348	21348	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	64	64	12840	22840	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	220	220	11342	21342	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
10	195	195	11317	21317	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
26	37	37	12816	22816	2	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0
26	45	45	12823	22823	2	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
11	26	26	11391	21391	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	205	205	11526	21526	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
10	253	253	11372	21372	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1
11	179	179	11512	21512	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	176	176	11300	21300	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
11	106	106	11453	21453	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	31	31	11395	21395	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	102	102	11598	21598	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
12	114	114	11607	21607	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	138	138	11267	21267	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
12	132	132	11621	21621	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	82	82	11227	21227	1	1	1	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1
12	109	109	11602	21602	2	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0
12	64	64	11568	21568	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
12	35	35	11544	21544	1	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
10	150	150	11275	21275	2	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
12	97	97	11595	21595	1	1	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
32	24	24	13278	23278	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	19	19	13273	23273	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	23	23	13277	23277	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	34	34	13288	23288	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	22	22	13276	23276	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	33	33	13287	23287	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	29	29	13283	23283	2	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	25	25	13279	23279	2	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
10	123	123	11256	21256	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
11	38	38	11400	21400	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
11	55	55	11414	21414	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	125	125	11469	21469	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	82	82	11432	21432	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
11	66	66	11423	21423	2	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	78	78	11430	21430	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
11	97	97	11444	21444	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	11	11	13266	23266	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
32	16	16	13270	23270	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
32	28	28	13282	23282	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	10	10	13265	23265	2	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0
32	35	35	13289	23289	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	491	491	11960	21960	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	135	135	11685	21685	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
13	210	210	11742	21742	1	1	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0
30	41	41	13187	23187	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	46	46	12946	22946	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
28	184	184	13063	23063	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	72	72	12966	22966	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
30	50	50	13196	23196	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
28	23	23	12925	22925	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
7	30	30	10733	20733	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	157	157	13037	23037	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
