basebrgy	basehhno	basewman	BRGAY05	HHNUMB05	WOMAN05	MOMCH05	uncmomid	montrvw	dayntrvw	yrntrvw	numbper	tabsent	hhldtype	sourcedw	wheredws	toilet	wheretf	garbage	litetype	cookfuel	foodstor	walkstor	ridestor	trancost	busyroad	AIRQURE1	AIRQURE2	AIRQUIN1	AIRQUIN2	gencond	neighcon	neighgar	areafood	settlemn	resarea	AREA50M	houses	walkhous	walkroad	kindroad	boatride	walktran	electric	elecserv	material	neighmat	housneat	children	mother	ownhouse	ownlots	valhouse	rentfree	rental	feerent	samehous	renovatn	roomnumb	bathroom	bicycle	bikecar	motobike	motorcar	cars	jeepney	trucks	boat	banca	carriage	tractor	vehicle	chicken	goats	pigs	cows	carabaos	horses	animal	livinset	dineset	cabinet	bedwmatt	bedwomat	furnitur	eleciron	elecfan	aircon	sewmach	refriger	gastove	oven	rcooker	micwave	prcooker	colortv	tvcable	vcr	recorder	cdplayer	karaoke	computer	internet	washingm	vacuum	kerstove	dvcamera	videogam	applian	EQUIPM1	EQ1NUMB	EQUIPM2	EQ2NUMB	EQUIPM3	EQ3NUMB	EQUIPM4	EQ4NUMB	EQUIPM5	EQ5NUMB	purchase	MAJORP1	MAJORP2	MAJORP3	MAJORP4	MAJORP5	business	TYPEBIS1	TYPEBIS2	EMPLOY1	EMPLOY2	telephon	totalcel	momcel	iccel	pacel	spouscel	economic	BETTER1	BETTER2	BETTER3	WORSE1	WORSE2	WORSE3	CROP1	EXPCROP1	SOLD1	CONSU1	CROP2	EXPCROP2	SOLD2	CONSU2	CROP3	EXPCROP3	SOLD3	CONSU3	CROP4	EXPCROP4	SOLD4	CONSU4	CROP5	EXPCROP5	SOLD5	CONSU5	CROP6	EXPCROP6	SOLD6	CONSU6	othsourc	agricoml	boarder	pension	remittan	allotmnt	donation	winnings	homegard	sources	inkind	valkind	food	alcobeve	tobacco	allowanc	watlight	cellcard	cabletv	itnetfee	soap	helper	transpo	newsmag	recreate	loans	houselot	schlfees	medical	clothing	durable	cphones	pcomputr	insuran	parties	expenses	OTHREXP1	OTHFREQ1	COST1	OTHREXP2	OTHFREQ2	COST2
13	188	188	13	188	188	1	11724	1	13	2005	3	0	2	3	2	2	1	1	1	2	2.09	5	-9	-9.0	0	1	-9	3	-9	2	2	2	2	2	1	1	20	0	1	2	-9	1	1	1	2	2	2	1	2	0	0	20000	1	1000	-9	0	-9	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	1	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	0	1	0	1	-9	-9	4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	500	621	0	14.0	0	1530	100	0	0	188	0	0	0	0	0	0	0	7000	100	0	0	0	0	700	0	-9	-9	-9	-9	-9	-9
3	151	151	3	151	151	2	10321	1	25	2005	6	2	6	1	1	2	1	1	1	4	2.12	5	-9	-9.0	0	1	-9	2	3	1	2	2	2	2	1	1	20	0	2	2	-9	2	1	1	2	2	3	3	3	1	0	45000	-9	-9	-9	1	0	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	2	-9	-9	-9	4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	2000	0	0	0	0	0	8800	1	300	870	0	84.0	150	653	0	0	0	176	0	300	0	0	0	0	120	0	15	0	0	0	0	100	0	-9	-9	-9	-9	-9	-9
13	347	347	13	347	347	1	11833	1	11	2005	5	0	3	1	1	2	1	1	1	3	2.09	5	-9	-9.0	0	1	-9	1	-9	3	3	3	1	3	1	1	20	0	1	2	-9	5	1	1	2	2	1	1	1	1	0	160000	-9	-9	-9	1	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0	1	1	1	0	1	0	0	1	0	1	0	1	1	0	0	1	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	5000	10000	0	0	0	0	0	1	2000	1140	0	30.0	0	860	0	0	0	672	0	0	0	0	0	3000	0	1000	300	0	0	0	0	1000	0	-9	-9	-9	-9	-9	-9
13	117	117	13	117	117	1	11670	1	8	2005	6	0	2	1	1	2	3	1	1	3	1	-9	15	5.0	1	4	-9	2	-9	2	2	2	2	1	1	1	15	1	1	2	-9	1	1	1	3	2	2	1	1	1	0	100000	-9	-9	-9	1	1	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	2	0	1	1	0	0	1	0	0	1	0	0	1	0	1	1	1	0	0	0	1	0	1	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	-9	-9	-9	-9	1	95	-9	0	-9	1	4	0	1	0	-9	3	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	17200	0	0	0	0	0	0	-9	715.25	50	0.0	200	2564	120	0	0	678	0	120	0	140	0	10000	1300	200	3500	1900	1800	0	6180	3000	0	-9	-9	-9	-9	-9	-9
1	160	160	1	160	160	1	10117	1	13	2005	7	0	2	3	2	2	3	2	1	4	2.03	-9	10	5.0	0	1	-9	2	-9	2	2	2	2	3	1	1	20	0	5	1	-9	5	1	1	2	2	3	2	2	1	1	205000	-9	-9	-9	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	1	0	1	1	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	-9	-9	-9	-9	1	62	-9	0	-9	0	0	-9	-9	-9	-9	1	1	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	2000	8200	0	2000	0	0	0	0	-9	1212	180	70.0	575	1149	0	0	0	770	0	300	0	0	720	180	2660	7000	1200	0	0	0	0	2500	0	-9	-9	-9	-9	-9	-9
3	282	282	3	282	282	1	10445	1	20	2005	7	0	2	1	1	2	3	1	1	3	1	-9	20	11.0	0	2	3	2	3	2	2	2	2	2	1	1	20	0	1	2	-9	1	1	1	2	2	2	2	2	1	0	60000	-9	-9	-9	1	1	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	1	95	-9	0	-9	0	1	0	0	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	8000	0	0	0	0	0	0	1	200	1512	560	35.0	450	900	300	0	0	597	0	480	0	100	0	0	510	0	3020	400	0	0	4260	3500	0	-9	-9	-9	-9	-9	-9
13	334	334	13	334	334	1	11820	1	10	2005	7	0	3	1	1	1	1	1	1	3	2.09	5	-9	-9.0	0	1	-9	1	-9	3	3	3	2	3	1	1	20	0	1	2	-9	2	1	1	2	2	1	2	2	1	1	280000	-9	-9	-9	1	1	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	2	0	0	1	1	0	1	0	0	2	0	1	0	1	1	0	0	0	0	0	1	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	1	62	-9	0	-9	1	2	0	0	0	-9	2	-9	-9	-9	5	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	1000	0	0	0	0	500	0	0	1	500	1526	60	140.0	210	1700	100	0	0	278	0	0	180	0	0	1000	1579	50	2000	0	0	0	6000	3500	0	-9	-9	-9	-9	-9	-9
1	107	107	1	107	107	2	10071	1	12	2005	10	0	2	1	4	2	1	2	1	4	2.03	-9	30	5.0	0	1	-9	1	-9	3	3	3	3	3	1	1	15	0	4	2	-9	4	1	1	2	2	2	3	2	1	1	50000	-9	-9	-9	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	1	62	-9	0	-9	0	0	-9	-9	-9	-9	2	-9	-9	-9	3	9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	600	0	0	0	0	0	0	1	200	1208	0	20.0	350	759	0	0	0	776	0	1300	130	0	1000	0	1950	100	250	1000	0	0	0	4000	0	-9	-9	-9	-9	-9	-9
3	150	150	3	150	150	1	10320	1	29	2005	6	1	6	1	4	2	2	1	1	2	2.12	5	-9	-9.0	0	2	3	2	3	1	2	2	2	2	1	1	20	0	0	2	-9	0	1	1	2	2	3	3	3	1	0	20000	-9	-9	-9	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	2	-9	-9	-9	11	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1658	403	20	20.0	0	312	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	-9	-9	-9	-9	-9	-9
1	120	120	1	120	120	1	10083	1	11	2005	5	0	6	9	-9	2	1	1	1	3	2.03	-9	15	5.0	0	1	-9	1	-9	4	3	3	1	3	1	1	20	0	2	2	-9	10	1	1	3	3	1	1	1	1	0	200000	-9	-9	-9	1	1	5	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	3	1	0	1	2	0	0	1	0	1	1	0	0	3	0	2	0	1	1	0	0	0	0	0	0	0	2	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	3	-9	-9	-9	1	34	-9	2	-9	0	3	0	1	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	197000	0	0	0	0	0	0	-9	879	0	0.0	290	1540	715	0	0	1196	0	860	60	40	0	50000	19500	50	2000	7000	20000	0	10140	200	0	-9	-9	-9	-9	-9	-9
13	426	426	1	4090	426	1	11902	1	29	2005	5	0	6	1	4	2	1	1	1	4	4	5	-9	-9.0	0	1	-9	1	-9	4	4	3	2	2	1	1	20	0	2	2	-9	3	1	1	3	3	2	2	1	0	0	-9	1	2000	-9	1	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	0	0	1	1	0	0	0	1	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	3	-9	-9	-9	-9	0	-9	-9	-9	-9	0	2	0	1	-9	-9	2	-9	-9	-9	7	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	2000	144000	0	0	0	0	1	2000	980	0	0.0	180	3373	600	0	0	461	0	672	0	100	0	0	16000	100	1300	0	0	0	3600	3000	0	-9	-9	-9	-9	-9	-9
17	275	275	17	275	275	1	12483	2	3	2005	8	0	6	1	1	2	1	1	1	3	2.01	10	-9	-9.0	0	3	-9	3	-9	4	3	2	2	2	1	1	20	0	2	2	-9	3	1	1	2	2	2	2	2	1	1	50000	-9	-9	-9	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	1	0	1	1	0	0	1	1	0	1	0	1	1	0	1	1	1	1	0	0	0	0	0	0	1	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	2	1	3	-9	-9	0	-9	-9	-9	-9	0	1	0	1	0	-9	2	-9	-9	-9	6	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	7800	0	0	0	71000	0	0	0	-9	1359	0	20.0	150	1854	100	0	0	1178	0	150	0	300	0	20000	0	4000	2000	12800	2800	0	8205	3500	0	-9	-9	-9	-9	-9	-9
13	119	119	13	119	119	1	11672	1	10	2005	7	0	2	1	1	2	1	1	1	4	1	-9	30	5.0	0	4	-9	4	-9	2	2	2	2	1	1	1	20	10	2	2	-9	3	1	1	2	2	2	2	1	1	0	50000	-9	-9	-9	1	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	2	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	1	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	3	-9	-9	-9	-9	1	62	-9	5	-9	0	2	0	0	0	-9	1	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	1100	0	0	2000	0	0	1	100	916.5	120	0.0	65	1360	250	0	0	569	0	15	0	280	0	5000	1100	250	500	0	4000	0	0	1600	0	-9	-9	-9	-9	-9	-9
1	86	86	238	3387	86	1	10052	2	19	2005	6	0	2	1	4	2	1	1	1	3	3.01	-9	15	5.0	1	4	-9	4	-9	2	2	1	2	1	1	1	20	0	0	2	-9	0	1	1	1	1	2	2	2	1	0	100000	-9	-9	-9	1	0	6	2	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	2	1	0	1	4	0	0	2	1	0	0	0	0	2	0	3	1	1	1	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	3	-9	-9	-9	1	62	-9	0	-9	1	1	0	0	-9	-9	2	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	23040	0	0	0	0	0	0	1	1100	1314	45	0.0	150	3035	1160	0	0	841	0	1580	0	125	0	0	3826	500	1500	2000	5900	0	2500	7500	0	-9	-9	-9	-9	-9	-9
1	106	106	1	106	106	2	10070	1	11	2005	8	0	4	3	1	2	3	1	1	3	2.03	-9	5	5.0	0	1	-9	1	4	3	3	3	2	3	1	1	20	0	0	1	-9	0	1	1	2	2	2	2	1	1	0	115000	-9	-9	-9	1	0	4	2	0	0	1	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	1	1	2	1	1	1	1	2	0	0	1	2	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	1	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	5	1	-9	-9	-9	0	-9	-9	-9	-9	1	0	-9	-9	-9	-9	1	3	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	8000	0	270000	0	0	3000	0	0	1	10000	1964	39	0.0	150	2455	0	0	0	754	0	175	72	400	0	65000	1965	200	700	20000	0	0	0	4000	0	-9	-9	-9	-9	-9	-9
13	234	234	13	234	234	1	11760	1	6	2005	10	0	6	1	1	2	1	1	1	3	1	-9	30	10.0	0	1	-9	1	-9	4	4	4	2	3	1	1	20	0	5	2	-9	5	1	1	2	2	2	2	2	1	0	50000	-9	-9	-9	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	3	1	0	1	1	0	0	1	0	1	0	0	0	1	0	1	0	1	1	0	0	1	0	1	0	0	2	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	3	-9	-9	-9	-9	1	62	-9	9	-9	-7	1	0	1	0	-9	3	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	40000	0	0	0	0	0	0	-9	2450	0	5.0	1400	1800	300	0	0	572	0	0	0	0	0	0	200	200	500	1000	2000	0	1500	5000	0	-9	-9	-9	-9	-9	-9
1	118	118	1	118	118	1	10081	2	6	2005	5	0	6	3	1	2	1	1	1	2	2.03	-9	5	5.0	0	1	-9	1	-9	4	3	3	2	3	1	1	20	0	0	2	-9	0	1	1	3	2	2	2	2	1	1	500000	-9	-9	-9	1	0	4	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	2	1	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	3	-9	-9	-9	-9	0	-9	-9	-9	-9	0	2	1	1	-9	0	2	-9	-9	-9	8	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	6000	0	0	19000	0	0	0	1	300	1360	0	50.0	0	1212	450	0	0	364	0	700	0	0	234	0	0	20300	3000	0	4000	0	3486	3000	1	1	2	200	-9	-9	-9
13	378	378	13	378	378	1	11861	1	31	2005	4	0	2	3	4	2	1	2	1	3	1	-9	30	8.0	0	1	-9	2	-9	3	3	2	2	2	1	1	20	0	3	2	-9	5	1	1	3	2	2	1	2	1	0	50000	-9	-9	-9	1	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	1	0	0	1	1	0	1	0	0	2	0	0	1	1	1	0	0	0	0	1	0	1	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	3	-9	-9	-9	-9	1	62	-9	0	-9	0	2	1	0	1	-9	4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	5000	0	0	0	0	0	0	1	1000	828	100	105.0	140	901	600	0	0	682	0	80	0	300	0	10000	0	50	3000	1000	5900	0	0	3000	0	-9	-9	-9	-9	-9	-9
1	51	51	1	51	51	2	10024	1	23	2005	3	0	2	6	4	5	-9	2	1	4	2.05	-9	5	5.0	0	1	-9	1	-9	3	3	3	2	3	3	3	9	0	0	2	-9	0	1	1	1	1	1	2	2	1	0	10000	-9	-9	-9	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	12	3	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	4	0	0	500	5	0	0	30	3	0	0	500	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	4200	0	0	0	1000	0	0	0	-9	839	70	55.0	360	236	0	0	0	414	0	0	0	83	0	0	0	200	1500	500	0	0	0	2800	0	-9	-9	-9	-9	-9	-9
1	100	100	1	100	100	1	10064	1	17	2005	8	0	2	3	4	2	3	2	1	4	4	30	-9	-9.0	0	1	-9	1	-9	2	2	2	2	3	1	1	20	0	5	2	-9	5	1	1	1	1	2	2	2	1	0	20000	-9	-9	-9	1	1	1	6	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	0	0	1500	0	0	14000	0	-9	500	21	10.0	100	300	0	0	0	243	0	0	0	0	720	5000	1600	1000	1000	3500	0	0	100	400	0	-9	-9	-9	-9	-9	-9
10	174	174	238	174	174	1	11298	2	23	2005	10	0	2	1	2	2	1	1	1	3	2.02	15	-9	-9.0	0	4	-9	3	-9	1	1	1	2	1	1	1	20	0	0	2	-9	5	1	1	2	2	2	2	2	1	0	100000	-9	-9	-9	1	1	6	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	1	0	1	3	0	0	1	1	0	1	0	1	0	1	1	0	1	1	0	3	0	0	0	1	0	2	22	12	19	2	27	1	-9	-9	-9	-9	1	3	9	-9	-9	-9	1	73	-9	2	-9	1	3	1	1	1	-9	3	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	12000	0	0	0	0	0	78500	0	-9	1569	0	176.0	375	3048	465	0	1500	1040	1600	480	0	150	1420	0	14300	2000	5000	2500	10500	30000	5868	5000	0	-9	-9	-9	-9	-9	-9
1	47	47	1	2254	47	1	10021	1	28	2005	6	0	6	3	2	2	3	1	1	4	2.05	10	-9	-9.0	0	1	-9	1	-9	4	3	3	2	3	1	1	20	0	0	1	-9	0	1	1	3	3	2	2	2	1	0	60000	-9	-9	-9	1	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	1	4	0	1	2	0	0	0	1	0	1	0	0	2	0	0	2	1	1	0	0	1	0	0	0	1	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	3	-9	-9	-9	0	-9	-9	-9	-9	0	1	0	0	0	-9	4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	5000	2800	0	11000	0	0	0	1	2000	1449	0	90.0	0	774	360	0	0	469	0	1290	0	20	0	0	0	11030	100	0	0	0	-8	5200	0	-9	-9	-9	-9	-9	-9
13	241	241	13	241	241	2	11764	1	11	2005	7	0	2	4	4	4	3	1	1	2	2.11	3	-9	-9.0	0	1	-9	2	-9	2	2	2	2	1	1	1	16	0	1	1	-9	1	1	1	1	2	3	3	2	1	0	8000	-9	-9	-9	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	15000	9600	0	0	800	0	2400	1	1309	846	0	7.0	60	571	0	0	0	250	0	96	0	0	0	0	1300	528	300	500	0	0	0	800	1	1	5	60	-9	-9	-9
1	122	122	1	122	122	1	10085	1	8	2005	6	0	6	9	-9	2	1	1	1	3	3.02	-9	16	6.0	0	1	-9	1	-9	3	3	3	1	3	1	1	20	0	1	2	-9	1	1	1	3	2	2	1	2	1	1	1411000	-9	-9	-9	1	1	4	3	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	3	2	1	3	0	0	1	1	1	0	0	1	1	0	2	1	1	1	0	0	0	0	0	0	1	0	14	1	16	1	-9	-9	-9	-9	-9	-9	1	8	3	1	-9	-9	1	71	90	2	-9	1	2	0	0	0	-9	1	4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	4000	1200	0	0	100	0	4000	1	2909	2222	0	0.0	793	3080	460	0	0	876	0	4750	190	350	0	25000	3381	5815	4950	67900	0	0	25376	5600	0	-9	-9	-9	-9	-9	-9
17	289	289	202	3102	289	1	12497	3	6	2005	8	0	2	1	4	2	3	2	1	4	2.23	-9	30	7.0	0	1	-9	1	-9	3	3	3	1	4	4	4	9	0	5	2	-9	5	1	1	2	2	1	1	1	1	1	580000	-9	-9	-9	1	1	5	0	1	0	1	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	1	1	4	0	3	0	1	0	0	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	3	-9	-9	-9	-9	0	-9	-9	-9	-9	1	2	0	0	0	-9	2	-9	-9	-9	5	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	12500	0	0	55000	0	0	0	1	200	1297	20	20.0	100	1400	240	0	100	594	0	600	0	0	3000	0	40500	2000	800	0	0	0	159026	4000	0	-9	-9	-9	-9	-9	-9
1	136	136	1	136	136	1	10098	1	13	2005	5	0	6	1	4	2	1	2	1	4	4	1	-9	-9.0	0	1	-9	2	-9	2	2	2	2	1	1	1	20	0	2	2	-9	-9	1	1	2	2	2	2	2	1	0	40000	-9	-9	-9	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	0	0	3000	0	0	0	1	250	483	10	21.0	0	1660	0	0	0	245	0	0	0	20	1800	0	650	670	138	0	0	0	0	0	1	1	3	70	-9	-9	-9
