basebrgy	basehhno	basewman	BRGAY05	HHNUMB05	WOMAN05	MOMCH05	linenumb	maristat	uncmomid	montrvw	dayntrvw	yrntrvw	havemaid	maidnumb	buyfood	BUYFOOD1	BUYFOOD2	BUYFOOD3	cookfood	COOKFOD1	COOKFOD2	COOKFOD3	cleanup	CLEANUP1	CLEANUP2	CLEANUP3	cleanhse	CLEANHS1	CLEANHS2	CLEANHS3	buycloth	BUYCLOT1	BUYCLOT2	BUYCLOT3	washclot	WASHCLO1	WASHCLO2	WASHCLO3	carechld	CARECHD1	CARECHD2	CARECHD3	fetchwat	FETCHWA1	FETCHWA2	FETCHWA3	getwood	GETWOOD1	GETWOOD2	GETWOOD3	tendanim	TENDANI1	TENDANI2	TENDANI3	tendgard	TENDGAR1	TENDGAR2	TENDGAR3	repairs	REPAIRS1	REPAIRS2	REPAIRS3	wakeup	breakfst	lunch	supper	bedtime	WAKEACT1	TWAKEAC1	WAKEACT2	TWAKEAC2	WAKEACT3	TWAKEAC3	WAKEACT4	TWAKEAC4	WAKEACT5	TWAKEAC5	WAKEACT6	TWAKEAC6	WAKEACT7	TWAKEAC7	WAKEACT8	TWAKEAC8	MORNACT1	TMORACT1	MORNACT2	TMORACT2	MORNACT3	TMORACT3	MORNACT4	TMORACT4	MORNACT5	TMORACT5	MORNACT6	TMORACT6	MORNACT7	TMORACT7	MORNACT8	TMORACT8	NOONACT1	TNOACT1	NOONACT2	TNOACT2	NOONACT3	TNOACT3	NOONACT4	TNOACT4	NOONACT5	TNOACT5	NOONACT6	TNOACT6	NOONACT7	TNOACT7	NOONACT8	TNOACT8	NOONACT9	TNOACT9	NOONAC10	TNOACT10	EVENACT1	TEVACT1	EVENACT2	TEVACT2	EVENACT3	TEVACT3	EVENACT4	TEVACT4	EVENACT5	TEVACT5	EVENACT6	TEVACT6	EVENACT7	TEVACT7	EVENACT8	TEVACT8	EVENACT9	TEVACT9	EVENAC10	TEVACT10	mainjob	seconjob	physwrk	dextwrk	multiwrk	mathwrk	readwrk	getotwrk	streswrk	physhome	dexthome	multihme	mathhome	readhome	getothme	streshme	absentph	intaskph	diffwkph	absenteh	intaskeh	diffwkeh
28	48	48	25	48	48	2	2	2	12947	5	13	2005	0	-9	7	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	0	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	2	-9	-9	-9	0	-9	-9	-9	2	7	-9	-9	530	815	1200	1900	2200	1	5	3	40	6	120	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	25	4	20	6	180	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	25	8	35	4	180	3	15	8	45	1	30	8	30	3	60	-9	-9	-9	-9	3	20	8	70	1	15	8	75	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	719	-9	1	1	2	2	2	2	2	3	2	3	2	2	1	2	1	1	1	1	1	1
28	52	52	28	52	52	1	2	2	12951	5	7	2005	0	-9	1	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	0	-9	-9	-9	2	-9	-9	-9	1	-9	-9	-9	2	-9	-9	-9	600	-9	1200	1900	2200	1	2	3	8	6	20	5	20	6	155	3	15	6	105	1	35	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	15	8	45	6	120	3	15	6	105	3	60	6	60	-9	-9	-9	-9	-9	-9	3	15	6	165	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	113	-9	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
6	66	66	6	66	66	1	2	2	10666	5	6	2005	1	2	8	-9	-9	-9	8	1	-9	-9	8	-9	-9	-9	8	-9	-9	-9	1	-9	-9	-9	8	-9	-9	-9	1	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	8	2	-9	-9	8	7	-9	-9	11	-9	-9	-9	430	630	1200	1800	2100	8	15	4	10	3	40	8	55	-9	-9	-9	-9	-9	-9	-9	-9	3	10	1	25	7	295	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	15	8	30	7	270	8	45	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	20	7	160	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	23	-9	2	1	3	1	1	2	3	2	-7	-7	1	1	1	1	1	1	1	1	1	1
28	74	74	28	74	74	2	2	2	12968	5	4	2005	0	-9	1	-9	-9	-9	2	-9	-9	-9	7	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	0	-9	-9	-9	7	-9	-9	-9	0	-9	-9	-9	2	-9	-9	-9	400	800	1200	1800	2100	1	2	3	58	4	30	1	30	7	120	-9	-9	-9	-9	-9	-9	3	15	7	225	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	15	1	5	8	40	7	300	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	15	7	55	8	110	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	932	-9	2	1	2	1	2	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1
6	90	90	6	90	90	1	2	2	10686	5	2	2005	0	-9	7	-9	-9	-9	2	1	-9	-9	7	-9	-9	-9	1	7	-9	-9	7	-9	-9	-9	7	-9	-9	-9	1	7	-9	-9	0	-9	-9	-9	0	-9	-9	-9	2	-9	-9	-9	0	-9	-9	-9	2	-9	-9	-9	300	900	1300	1700	2100	1	2	6	273	2	5	6	80	-9	-9	-9	-9	-9	-9	-9	-9	3	10	6	135	4	30	8	65	-9	-9	-9	-9	-9	-9	-9	-9	3	10	8	50	6	180	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	10	8	60	1	30	8	140	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	822	-9	1	1	3	1	1	3	2	1	2	3	1	1	2	1	1	2	2	1	1	1
17	63	335	17	63	335	1	2	2	12539	2	1	2005	0	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	2	7	-9	-9	2	-9	-9	-9	0	-9	-9	-9	2	-9	-9	-9	400	600	1200	1840	1900	1	2	6	8	8	40	3	10	4	10	2	3	3	37	8	10	3	5	4	145	3	5	8	205	-9	-9	-9	-9	-9	-9	-9	-9	3	5	8	235	3	30	4	30	1	15	2	85	-9	-9	-9	-9	-9	-9	-9	-9	3	5	1	2	8	13	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	335	-9	1	1	2	2	-7	1	1	1	1	2	2	2	1	2	1	1	1	1	1	1
6	112	112	6	112	112	1	2	2	10704	4	29	2005	0	-9	1	-9	-9	-9	1	7	-9	-9	1	-9	-9	-9	7	1	-9	-9	1	-9	-9	-9	7	-9	-9	-9	1	-9	-9	-9	7	1	-9	-9	0	-9	-9	-9	2	-9	-9	-9	0	-9	-9	-9	2	-9	-9	-9	500	800	1200	1900	2400	1	12	6	70	8	8	3	90	-9	-9	-9	-9	-9	-9	-9	-9	3	10	6	230	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	30	6	150	3	5	6	205	8	30	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	20	6	280	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	302	-9	2	1	3	1	3	1	3	1	2	3	1	3	1	2	1	1	1	1	1	1
30	53	53	30	2239	53	1	2	2	13199	4	17	2005	0	-9	1	-9	-9	-9	7	1	-9	-9	7	-9	-9	-9	7	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	2	-9	-9	-9	2	-9	-9	-9	2	7	-9	-9	2	-9	-9	-9	2	-9	-9	-9	500	630	1100	2000	2200	1	2	4	10	8	18	1	30	3	5	7	20	1	5	-9	-9	3	10	7	260	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	20	8	40	7	360	1	5	7	15	3	60	8	40	-9	-9	-9	-9	-9	-9	3	10	1	10	8	100	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	715	-9	2	1	3	1	1	1	2	2	3	3	1	1	1	1	1	1	1	1	1	1
12	131	131	12	131	131	1	2	2	11620	4	19	2005	0	-9	2	-9	-9	-9	2	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	2	-9	-9	-9	400	900	1300	1900	2300	1	12	8	60	3	10	8	208	1	10	-9	-9	-9	-9	-9	-9	3	10	8	230	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	15	8	95	3	10	8	230	1	10	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	10	1	65	8	165	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	2	1	3	1	1	1	1	1	1	1	1	1
30	46	46	30	46	46	1	2	2	13192	4	17	2005	0	-9	1	-9	-9	-9	7	1	-9	-9	7	-9	-9	-9	7	-9	-9	-9	1	-9	-9	-9	7	1	-9	-9	1	-9	-9	-9	7	1	2	-9	2	7	-9	-9	0	-9	-9	-9	0	-9	-9	-9	2	-9	-9	-9	500	700	1200	1900	2200	3	30	1	20	2	70	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	5	2	295	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	5	2	145	8	30	2	240	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	5	2	30	8	145	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	2	2	2	2	2	2	1	1	1	1	1	1
6	123	123	6	123	123	2	1	5	10713	5	5	2005	0	-9	1	-9	-9	-9	7	1	-9	-9	7	-9	-9	-9	7	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	0	-9	-9	-9	7	1	-9	-9	0	-9	-9	-9	7	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	430	1000	1400	1900	2000	8	10	4	20	3	5	7	295	-9	-9	-9	-9	-9	-9	-9	-9	3	15	4	120	8	105	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	10	8	110	5	10	7	65	3	30	1	20	8	55	-9	-9	-9	-9	-9	-9	3	15	8	45	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	913	-9	1	1	1	1	1	3	1	2	1	3	1	1	1	1	2	2	2	1	1	1
13	338	338	13	338	338	1	2	2	11824	1	10	2005	0	-9	1	2	-9	-9	1	-9	-9	-9	1	7	-9	-9	7	1	-9	-9	7	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	7	1	-9	-9	7	-9	-9	-9	500	800	1200	1900	2200	3	70	1	3	3	6	8	101	-9	-9	-9	-9	-9	-9	-9	-9	3	5	4	30	8	145	3	30	8	30	-9	-9	-9	-9	-9	-9	3	10	8	225	3	95	8	90	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	5	8	175	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	302	-9	1	2	3	2	2	2	1	2	1	2	2	3	1	2	2	2	2	1	2	1
6	132	132	6	132	132	1	2	2	10722	5	7	2005	0	-9	7	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	0	-9	-9	-9	2	-9	-9	-9	400	-9	1200	2000	2200	1	40	4	140	3	15	4	75	8	120	7	90	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	15	8	45	7	120	8	180	2	60	8	60	-9	-9	-9	-9	-9	-9	-9	-9	3	15	8	45	1	20	8	40	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	493	-9	3	2	2	3	2	2	3	2	2	2	3	2	1	2	2	2	1	2	2	1
26	66	66	26	66	66	1	1	4	12842	3	29	2005	0	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	300	800	1200	1900	2100	1	5	8	55	3	50	5	10	3	5	4	60	8	110	1	5	3	10	4	10	7	190	3	10	8	20	-9	-9	-9	-9	-9	-9	3	15	8	165	3	5	8	175	3	30	5	20	8	10	-9	-9	-9	-9	-9	-9	3	30	8	90	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	430	-9	2	1	3	3	3	2	2	1	1	1	1	3	1	2	1	1	1	1	1	1
4	146	146	4	146	146	2	2	2	10588	2	19	2005	0	-9	1	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	1	7	-9	-9	7	-9	-9	-9	7	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	2	-9	-9	-9	0	-9	-9	-9	2	-9	-9	-9	600	800	1130	1900	2400	1	5	7	115	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	15	7	45	1	22	7	38	8	90	-9	-9	-9	-9	-9	-9	3	15	1	5	8	190	3	10	8	45	1	5	7	180	-9	-9	-9	-9	-9	-9	3	15	8	275	1	10	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	912	-9	1	1	1	1	-9	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1
28	20	20	28	20	20	2	2	2	12924	4	30	2005	0	-9	2	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	7	1	-9	-9	2	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	2	-9	-9	-9	600	900	1230	1900	2200	1	5	3	25	4	60	1	30	4	60	-9	-9	-9	-9	-9	-9	3	35	4	120	3	55	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	35	8	115	4	30	8	30	4	30	3	60	8	90	-9	-9	-9	-9	-9	-9	3	35	1	5	8	140	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	2	2	1	2	1	1	1	1	1	1	1	1
6	83	83	6	83	83	2	2	2	13317	5	3	2005	0	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	0	-9	-9	-9	7	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	2	-9	-9	-9	500	1000	1300	2100	2200	1	45	3	30	7	225	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	15	8	45	4	60	8	60	-9	-9	-9	-9	-9	-9	-9	-9	3	15	8	45	4	120	7	180	8	60	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	15	1	15	8	30	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	335	-9	2	2	1	3	2	2	2	3	2	1	3	2	2	2	1	1	1	2	2	1
6	121	121	6	121	121	1	2	2	10711	5	6	2005	0	-9	1	-9	-9	-9	1	-9	-9	-9	7	1	-9	-9	7	-9	-9	-9	7	-9	-9	-9	7	1	-9	-9	1	-9	-9	-9	7	-9	-9	-9	0	-9	-9	-9	7	-9	-9	-9	1	-9	-9	-9	11	-9	-9	-9	500	630	1200	1730	2100	1	2	3	28	5	10	3	10	4	40	-9	-9	-9	-9	-9	-9	3	10	1	5	3	60	8	225	3	30	-9	-9	-9	-9	-9	-9	3	15	1	5	8	60	3	10	5	30	3	120	8	90	-9	-9	-9	-9	-9	-9	3	10	1	5	3	15	8	180	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	335	-9	1	1	2	1	2	1	1	2	2	3	1	2	1	2	2	2	2	2	2	2
17	295	295	17	295	295	1	2	2	12503	1	28	2005	0	-9	1	-9	-9	-9	1	7	-9	-9	7	-9	-9	-9	7	-9	-9	-9	1	7	-9	-9	7	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	7	-9	-9	-9	500	700	1200	1900	2400	1	4	3	5	2	15	3	31	2	4	4	3	3	2	8	56	3	3	1	2	4	25	8	120	3	60	8	60	3	30	-9	-9	3	5	8	175	1	15	3	5	8	85	3	47	8	60	3	18	-9	-9	-9	-9	3	10	8	110	1	2	8	178	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	3	3	1	1	2	1	1	1	2	2	2
6	137	137	6	137	137	1	2	2	10727	4	27	2005	0	-9	1	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	1	7	-9	-9	7	1	-9	-9	11	-9	-9	-9	7	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	2	-9	-9	-9	7	1	-9	-9	11	-9	-9	-9	500	700	1200	1800	2300	1	20	4	100	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	10	1	5	7	135	3	10	7	140	-9	-9	-9	-9	-9	-9	3	15	1	5	8	40	7	245	4	30	3	25	-9	-9	-9	-9	-9	-9	-9	-9	3	10	7	185	1	5	8	100	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	23	331	3	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	2	2	2
26	24	24	26	24	24	1	2	2	12804	3	19	2005	0	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	2	7	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	7	2	-9	-9	7	-9	-9	-9	2	-9	-9	-9	1	-9	-9	-9	2	-9	-9	-9	500	800	1200	1800	2100	1	5	3	40	2	15	1	35	6	60	2	25	-9	-9	-9	-9	3	10	2	170	3	30	8	30	-9	-9	-9	-9	-9	-9	-9	-9	3	50	2	220	3	10	2	25	3	30	8	25	-9	-9	-9	-9	-9	-9	-9	-9	3	45	8	135	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	400	-9	1	1	2	1	1	3	1	1	1	3	1	1	2	1	1	1	1	1	1	1
6	92	92	6	92	92	1	2	2	10688	5	6	2005	0	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	7	2	-9	-9	0	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	2	-9	-9	-9	500	700	1200	2000	2200	1	2	3	8	1	30	4	20	3	30	2	15	3	15	-9	-9	3	30	4	30	6	240	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	30	6	240	3	90	8	90	3	30	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	40	8	20	1	5	6	10	8	45	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	302	-9	2	2	3	2	2	2	2	3	2	3	2	2	1	2	1	1	1	1	1	1
2	120	120	269	120	120	1	2	2	10229	6	30	2005	0	-9	1	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	7	-9	-9	-9	2	-9	-9	-9	600	800	1200	1900	2300	3	60	8	60	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	5	8	235	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	10	8	350	1	30	8	30	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	15	1	1	8	149	2	20	8	55	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	1	2	2	2	2	1	1	1	1	1	1
17	256	256	229	256	256	1	2	2	12465	7	6	2005	0	-9	1	-9	-9	-9	7	1	-9	-9	7	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	7	1	-9	-9	7	-9	-9	-9	0	-9	-9	-9	7	-9	-9	-9	1	-9	-9	-9	2	-9	-9	-9	400	-9	1100	1930	2300	1	35	7	145	3	15	7	165	8	60	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	40	1	5	8	145	1	15	8	105	4	20	5	30	2	120	8	30	-9	-9	3	20	1	10	3	120	8	60	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	912	302	2	2	3	1	1	1	2	2	1	3	1	1	1	2	1	1	1	1	1	1
6	47	47	254	2606	47	1	1	2	10654	5	9	2005	0	-9	1	2	-9	-9	1	-9	-9	-9	7	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	7	-9	-9	-9	7	1	-9	-9	2	-9	-9	-9	200	900	1200	1900	2230	1	2	3	15	8	133	4	90	6	180	-9	-9	-9	-9	-9	-9	3	5	4	175	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	30	6	270	3	60	8	60	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	30	6	160	1	20	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	302	-9	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	1	1
6	101	101	232	2188	101	1	2	2	10695	5	11	2005	0	-9	1	-9	-9	-9	2	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	2	-9	-9	-9	2	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	2	-9	-9	-9	500	800	1300	1900	2100	1	5	3	40	8	20	4	25	1	30	6	60	-9	-9	-9	-9	3	60	6	240	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	5	8	115	4	30	8	210	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	30	8	90	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	302	-9	2	1	3	1	3	2	1	2	1	3	1	3	1	1	1	1	1	1	1	1
30	39	39	30	39	39	1	2	2	13185	4	21	2005	0	-9	1	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	7	1	-9	-9	0	-9	-9	-9	1	7	-9	-9	1	-9	-9	-9	1	-9	-9	-9	430	800	1200	1900	2000	1	10	3	30	4	60	2	50	5	15	1	25	8	20	-9	-9	3	10	7	200	8	30	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	10	8	50	7	120	3	5	7	55	3	60	8	120	-9	-9	-9	-9	-9	-9	3	10	8	50	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	303	-9	3	1	1	1	3	3	3	2	2	3	1	3	2	3	1	1	1	1	1	1
17	315	315	17	315	315	2	2	2	12523	2	5	2005	0	-9	1	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	7	1	-9	-9	1	7	-9	-9	7	1	-9	-9	0	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	2	-9	-9	-9	400	600	1200	1830	1900	1	3	3	20	4	30	2	37	3	30	-9	-9	-9	-9	-9	-9	3	30	8	30	1	30	8	260	3	10	-9	-9	-9	-9	-9	-9	3	30	8	210	3	10	8	140	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	10	8	20	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	3	2	2	1	1	1	1	1	1	1	1
13	465	465	269	465	465	1	2	2	11940	6	28	2005	0	-9	1	-9	-9	-9	1	-9	-9	-9	7	1	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	1	-9	-9	-9	2	-9	-9	-9	530	630	1200	1830	2000	1	1	3	59	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	30	4	150	1	15	3	5	4	10	8	120	-9	-9	-9	-9	3	10	8	140	4	30	3	10	8	50	5	30	8	30	3	60	8	30	-9	-9	3	10	1	10	8	70	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	1	1	3	2	2	1	1	1	1	1	1
17	220	220	136	3331	220	1	2	2	12431	6	25	2005	0	-9	1	-9	-9	-9	1	7	-9	-9	7	-9	-9	-9	7	-9	-9	-9	1	-9	-9	-9	7	1	-9	-9	1	7	-9	-9	2	-9	-9	-9	2	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	2	-9	-9	-9	400	730	1200	1900	2100	1	2	8	58	3	30	1	30	7	90	-9	-9	-9	-9	-9	-9	3	20	8	40	2	60	7	120	8	30	-9	-9	-9	-9	-9	-9	3	10	1	2	8	18	7	290	3	10	7	30	8	60	-9	-9	-9	-9	-9	-9	3	10	1	2	8	108	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	335	-9	1	1	1	1	-7	1	2	1	1	1	1	-7	1	1	1	1	1	1	1	1
13	348	348	330	3510	348	1	2	2	11834	6	4	2005	1	1	8	-9	-9	-9	8	-9	-9	-9	8	-9	-9	-9	8	-9	-9	-9	1	-9	-9	-9	8	-9	-9	-9	1	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	8	-9	-9	-9	7	-9	-9	-9	900	930	1230	2100	100	1	6	3	2	8	22	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	10	8	140	1	30	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	5	8	265	1	5	8	235	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	10	8	170	1	21	8	39	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	2	1	1	1	1	1	1	1	1	1	1
