basebrgy	basehhno	basewman	BRGAY05	HHNUMB05	WOMAN05	MOMCH05	uncmomid	moincome	dayincom	yrincome	linenumb	workstat	mainoccu	mainjob	farmstat	nonfarm	hrsjob	benefits	taxes	secndjob	secnoccu	jobsecnd	FARMSTA2	NONFARM2	HRSJOB2	BENEFIT2	TAXES2	hrsdayt	dayswkt	timepay	weektime	REGUJE1	finishp	paypiece	hrsdaypc	dyswekpc	weekpc	REGUJE2	hrsfarm	dywkfarm	wkyrfarm	REGUJE3A	livestok	daywkliv	wkyrlivs	REGUJE3B	expnsto	incmstok	consstok	hrsfish	dywkfish	wkyrfish	REGUJE4	incfish	familbus	typebus	homebus	hrsself	dywkself	wkyrself	REGUJE5	incmself
12	119	119	217	4251	119	2	11611	5	4	2005	3	1	335	3	-9	1	91	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	62	0	13	7.0	52	3	50
9	73	73	9	73	73	1	11048	4	27	2005	1	1	754	3	-9	2	71.5	1	1	0	-9	-9	-9	-9	-9	-9	-9	11	6.0	2538.46	42.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
9	73	73	9	73	73	1	11048	4	27	2005	2	1	302	3	-9	1	91	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	62	1	9.13	7.0	52	1	20
9	73	73	9	73	73	1	11048	4	27	2005	5	3	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	0.5	7	52	1	1920	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
12	45	45	12	2206	45	1	11552	4	7	2005	2	1	331	3	-9	1	91	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	62	0	13	7.0	52	1	150
9	82	82	9	82	82	2	11055	4	10	2005	4	1	762	3	-9	2	24	1	1	0	-9	-9	-9	-9	-9	-9	-9	8	3.0	210	52.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
9	117	117	9	117	117	2	11082	4	7	2005	1	1	302	3	-9	1	35	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	62	1	5	7.0	52	1	250
14	85	85	14	2337	85	1	12040	3	10	2005	1	1	771	3	-9	1	48	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	8	6.0	52	1	1000
14	85	85	14	2337	85	1	12040	3	10	2005	3	1	711	3	-9	2	72	1	1	0	-9	-9	-9	-9	-9	-9	-9	12	6.0	200	52.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
14	85	85	14	2337	85	1	12040	3	10	2005	4	1	772	3	-9	2	48	0	0	0	-9	-9	-9	-9	-9	-9	-9	8	6.0	166	24.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
14	68	68	245	68	68	1	12025	3	21	2005	2	1	312	3	-9	2	40	0	0	0	-9	-9	-9	-9	-9	-9	-9	8	6.0	173	52.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
14	68	68	245	68	68	1	12025	3	21	2005	3	1	852	3	-9	2	48	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	0.5	300	8	7	52	1	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
14	68	68	245	68	68	1	12025	3	21	2005	4	1	231	3	-9	2	48	0	0	0	-9	-9	-9	-9	-9	-9	-9	8	5.0	150	12.0	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
9	138	138	9	138	138	1	11103	4	7	2005	2	1	701	3	-9	2	28	0	0	0	-9	-9	-9	-9	-9	-9	-9	5	5.0	200	52.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
9	138	138	9	138	138	1	11103	4	7	2005	3	1	701	3	-9	2	14	0	0	0	-9	-9	-9	-9	-9	-9	-9	7	2.0	300	52.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
9	138	138	9	138	138	1	11103	4	7	2005	4	1	701	3	-9	2	54	0	0	0	-9	-9	-9	-9	-9	-9	-9	8	7.0	200	52.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
9	138	138	9	138	138	1	11103	4	7	2005	6	1	673	3	-9	1	10	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	2	5.0	52	1	200
9	39	39	9	3206	39	1	11019	4	19	2005	2	1	111	3	-9	1	12	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	62	0	2.58	6.0	52	1	250
9	39	39	9	3206	39	1	11019	4	19	2005	3	1	336	3	-9	3	12	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	62	0	2	6.0	52	1	-7
9	39	39	9	3206	39	1	11019	4	19	2005	4	1	779	3	-9	2	48	0	0	0	-9	-9	-9	-9	-9	-9	-9	8	6.0	150	52.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	0.5	7	52	1	3900	2000	1500	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
9	39	39	9	3206	39	1	11019	4	19	2005	5	1	239	3	-9	2	56	0	0	0	-9	-9	-9	-9	-9	-9	-9	8	6.0	208	28.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
12	61	61	341	3221	61	2	11566	4	20	2005	3	1	335	3	-9	1	22	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	11	2.0	52	1	160
12	61	61	341	3221	61	2	11566	4	20	2005	4	1	995	3	-9	2	42	0	0	1	470	3	-9	1	26	0	0	-9	-9.0	-9	-9.0	-9	150	2	14	3	52	1	-9	-9.0	-9	-9	0.03	7	1	3	20	0	0	13	2	52	1	130	-9	-9	-9	-9	-9.0	-9	-9	-9
12	61	61	341	3221	61	2	11566	4	20	2005	5	1	943	3	-9	1	12	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	4	3.0	52	1	200
9	174	174	9	2437	174	1	11139	4	17	2005	1	1	791	3	-9	2	48	0	0	0	-9	-9	-9	-9	-9	-9	-9	8	6.0	150	52.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
9	174	174	9	2437	174	1	11139	4	17	2005	2	1	914	3	-9	2	40	0	0	0	-9	-9	-9	-9	-9	-9	-9	8	5.0	100	52.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
9	174	174	9	2437	174	1	11139	4	17	2005	3	1	701	3	-9	2	48	0	0	0	-9	-9	-9	-9	-9	-9	-9	8	6.0	100	52.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
9	174	174	9	2437	174	1	11139	4	17	2005	5	1	913	3	-9	2	56	0	0	0	-9	-9	-9	-9	-9	-9	-9	8	7.0	40	3.0	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
2	46	46	251	46	46	1	10162	6	9	2005	1	1	71	3	-9	2	40	1	1	0	-9	-9	-9	-9	-9	-9	-9	8	5.0	500	52.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
12	92	92	12	92	92	1	11590	4	20	2005	2	1	752	3	-9	2	48	1	1	0	-9	-9	-9	-9	-9	-9	-9	8	6.0	200	40.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
12	92	92	12	92	92	1	11590	4	20	2005	3	1	84	3	-9	2	25	0	0	0	-9	-9	-9	-9	-9	-9	-9	3	2.0	500	26.0	2	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
9	206	206	9	206	206	1	11168	4	9	2005	1	1	641	3	-9	2	4	0	0	0	-9	-9	-9	-9	-9	-9	-9	4	1.0	150	52.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
9	206	206	9	206	206	1	11168	4	9	2005	2	1	302	3	-9	1	105	0	0	1	706	3	-9	1	21	0	0	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	0.25	7	4	3	56	0	0	-9	-9	-9	-9	-9	1	62	1	9.8	7.0	52	1	156
12	97	97	143	3310	97	1	11595	5	12	2005	1	1	757	3	-9	2	-9	1	1	0	-9	-9	-9	-9	-9	-9	-9	8	6.0	250	48.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
12	97	97	143	3310	97	1	11595	5	12	2005	2	2	302	3	-9	1	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	62	1	4	7.0	51	4	620
12	97	97	143	3310	97	1	11595	5	12	2005	3	1	231	3	-9	2	48	1	1	0	-9	-9	-9	-9	-9	-9	-9	8	6.0	260	52.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
12	97	97	143	3310	97	1	11595	5	12	2005	4	1	762	3	-9	2	40	1	1	0	-9	-9	-9	-9	-9	-9	-9	8	5.0	208	52.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
12	45	45	12	2206	45	1	11552	4	7	2005	1	3	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	1	7	20	1	8640	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
10	86	86	257	5154	86	1	11231	6	4	2005	1	1	602	3	-9	2	-9	1	0	0	-9	-9	-9	-9	-9	-9	-9	8	7.0	1666.66	52.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
8	160	160	140	160	160	2	11008	3	12	2005	1	1	641	3	-9	1	55	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	11	5.0	52	1	150
8	160	160	140	160	160	2	11008	3	12	2005	2	1	912	3	-9	2	50	0	0	0	-9	-9	-9	-9	-9	-9	-9	10	5.0	200	11.0	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
8	160	160	140	160	160	2	11008	3	12	2005	3	1	781	3	-9	2	44	0	0	1	999	3	-9	2	9	0	0	7	7.0	21.57	52.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
8	160	160	140	160	160	2	11008	3	12	2005	4	1	999	3	-9	2	16	0	0	0	-9	-9	-9	-9	-9	-9	-9	4	2.0	50	52.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
12	81	81	12	81	81	1	11582	4	19	2005	1	1	609	3	-9	2	42	1	1	0	-9	-9	-9	-9	-9	-9	-9	6	7.0	2000	52.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
12	81	81	12	81	81	1	11582	4	19	2005	2	1	331	3	-9	2	52	0	0	0	-9	-9	-9	-9	-9	-9	-9	9.5	6.0	83	12.0	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
17	121	121	17	2227	121	1	12353	1	30	2005	1	1	722	3	-9	1	42	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	90	0	7	6.0	52	1	100
17	121	121	17	2227	121	1	12353	1	30	2005	2	1	915	3	-9	2	78	0	0	0	-9	-9	-9	-9	-9	-9	-9	13	6.0	62	52.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
17	121	121	17	2227	121	1	12353	1	30	2005	3	1	336	3	-9	2	35	0	0	0	-9	-9	-9	-9	-9	-9	-9	7	5.0	100	24.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
17	121	121	17	2227	121	1	12353	1	30	2005	6	1	335	3	-9	1	42	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	6	7.0	52	1	100
17	121	121	17	2227	121	1	12353	1	30	2005	9	1	711	3	-9	1	48	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	8	6.0	52	1	200
13	364	364	323	3015	364	1	11848	6	9	2005	1	1	781	3	-9	2	48	0	0	0	-9	-9	-9	-9	-9	-9	-9	8	6.0	250	52.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
13	364	364	323	3015	364	1	11848	6	9	2005	2	1	302	3	-9	1	48	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	62	1	8	7.0	52	1	633.33
12	101	101	12	101	101	1	11597	4	12	2005	2	1	739	3	-9	2	-9	0	0	0	-9	-9	-9	-9	-9	-9	-9	8	6.0	200	8.0	2	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
9	39	39	9	3206	39	1	11019	4	19	2005	6	1	336	3	-9	3	12	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	62	0	2	6.0	52	1	-7
12	35	35	143	4029	35	2	11544	4	3	2005	1	1	771	3	-9	2	-8	0	0	0	-9	-9	-9	-9	-9	-9	-9	8	2.0	250	40.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	0.16	7	52	1	1541	1800	800	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
12	35	35	143	4029	35	2	11544	4	3	2005	2	2	302	3	-9	1	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	62	1	7	7.0	47	4	500
12	35	35	143	4029	35	2	11544	4	3	2005	3	1	791	3	-9	2	-8	0	0	0	-9	-9	-9	-9	-9	-9	-9	8	2.0	100	40.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
12	35	35	143	4029	35	2	11544	4	3	2005	4	1	791	3	-9	2	-8	0	0	0	-9	-9	-9	-9	-9	-9	-9	8	2.0	100	40.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
12	35	35	143	4029	35	2	11544	4	3	2005	5	2	331	3	-9	3	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	62	1	3	7.0	47	4	-7
12	35	35	143	4029	35	2	11544	4	3	2005	7	2	331	3	-9	3	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	62	1	0.5	7.0	47	4	-7
12	35	35	143	4029	35	2	11544	4	3	2005	8	2	331	3	-9	3	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	62	1	0.5	7.0	47	4	-7
2	46	46	251	46	46	1	10162	6	9	2005	2	1	118	3	-9	1	7	0	1	0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	71	1	1	7.0	52	1	550
2	46	46	251	46	46	1	10162	6	9	2005	4	1	921	3	-9	2	48	0	1	0	-9	-9	-9	-9	-9	-9	-9	8	6.0	192	20.0	2	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
9	187	187	228	3460	187	2	11151	4	25	2005	1	1	772	3	-9	2	48	1	1	0	-9	-9	-9	-9	-9	-9	-9	8	6.0	200	48.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	0.166	7	10	3	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
9	187	187	228	3460	187	2	11151	4	25	2005	2	3	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	0.3	7	10	3	792	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
3	41	41	3	41	41	1	10248	4	2	2005	1	1	116	3	-9	2	40	1	1	0	-9	-9	-9	-9	-9	-9	-9	8	5.0	909.09	52.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
3	41	41	3	41	41	1	10248	4	2	2005	2	1	102	3	-9	2	40	1	1	0	-9	-9	-9	-9	-9	-9	-9	8	5.0	818.18	52.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
3	41	41	3	41	41	1	10248	4	2	2005	3	1	9	3	-9	2	48	1	1	0	-9	-9	-9	-9	-9	-9	-9	8	6.0	230.76	52.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
12	110	110	12	110	110	1	11603	4	1	2005	1	1	762	3	-9	2	-9	1	1	0	-9	-9	-9	-9	-9	-9	-9	8	7.0	250	52.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
12	81	81	12	81	81	1	11582	4	19	2005	6	2	921	3	-9	2	-9	1	1	-9	-9	-9	-9	-9	-9	-9	-9	8	6.0	208	12.0	4	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
12	81	81	12	81	81	1	11582	4	19	2005	7	1	715	3	-9	2	70	1	1	0	-9	-9	-9	-9	-9	-9	-9	8	6.0	300	52.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
10	193	193	27	4123	193	2	11316	6	4	2005	1	1	643	3	-9	1	38	0	0	1	430	1	2	-9	25.5	0	0	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	8.5	3.0	52	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	9.5	4.0	52	1	100
10	193	193	27	4123	193	2	11316	6	4	2005	2	1	430	1	2	-9	25.5	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	8.5	7.0	52	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
10	193	193	27	4123	193	2	11316	6	4	2005	4	1	430	1	2	-9	14	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	2	7.0	52	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
9	64	64	9	64	64	1	11042	4	8	2005	1	1	706	3	-9	1	49	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	90	1	6	7.0	52	1	120
9	64	64	9	64	64	1	11042	4	8	2005	2	1	762	3	-9	2	48	1	1	0	-9	-9	-9	-9	-9	-9	-9	8	6.0	200	52.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	0.5	7	32	1	832	0	80	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
9	64	64	9	64	64	1	11042	4	8	2005	3	1	715	3	-9	2	48	0	0	0	-9	-9	-9	-9	-9	-9	-9	8	6.0	208	52.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
13	364	364	323	3015	364	1	11848	6	9	2005	3	1	331	3	-9	3	28	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	62	1	4	7.0	52	1	-7
